id,verb
10206__Conservative__uk.proc.d.1988-07-05.10,say
10206__Conservative__uk.proc.d.1988-07-05.10,reduce
10206__Conservative__uk.proc.d.1988-07-05.10,offer
10206__Conservative__uk.proc.d.1988-07-05.10,be
10206__Conservative__uk.proc.d.1988-07-05.10,tell
10206__Conservative__uk.proc.d.1988-07-05.10,reduce
10206__Conservative__uk.proc.d.1988-07-05.10,extend
10206__Conservative__uk.proc.d.1988-07-05.10,impose
10206__Conservative__uk.proc.d.1988-07-05.10,have
10206__Conservative__uk.proc.d.1988-07-05.10,be
10206__Conservative__uk.proc.d.1988-07-05.10,reassure
10206__Conservative__uk.proc.d.1988-07-05.10,increase
10206__Conservative__uk.proc.d.1988-07-05.10,put
16469__Liberal_Democrats__uk.proc.d.1988-07-05.10,agree
16469__Liberal_Democrats__uk.proc.d.1988-07-05.10,say
16469__Liberal_Democrats__uk.proc.d.1988-07-05.10,multiply
16469__Liberal_Democrats__uk.proc.d.1988-07-05.10,ensure
16469__Liberal_Democrats__uk.proc.d.1988-07-05.10,increase
22052__Conservative__uk.proc.d.1988-07-12.9,need
22052__Conservative__uk.proc.d.1988-07-12.9,do
22052__Conservative__uk.proc.d.1988-07-12.9,build
22052__Conservative__uk.proc.d.1988-07-12.9,lift
22052__Conservative__uk.proc.d.1988-07-12.9,leave
10127__Conservative__uk.proc.d.1988-07-13.21,involve
10127__Conservative__uk.proc.d.1988-07-13.21,complete
10127__Conservative__uk.proc.d.1988-07-13.21,verify
10127__Conservative__uk.proc.d.1988-07-13.21,check
10127__Conservative__uk.proc.d.1988-07-13.21,issue
10127__Conservative__uk.proc.d.1988-07-13.21,abolish
10127__Conservative__uk.proc.d.1988-07-13.21,abolish
10013__Conservative__uk.proc.d.1988-07-14.10,require
17270__Labour__uk.proc.d.1988-07-14.11,describe
17270__Labour__uk.proc.d.1988-07-14.11,go
17270__Labour__uk.proc.d.1988-07-14.11,burn
17270__Labour__uk.proc.d.1988-07-14.11,disregard
17340__Conservative__uk.proc.d.1988-07-15.2,consider
17340__Conservative__uk.proc.d.1988-07-15.2,improve
17340__Conservative__uk.proc.d.1988-07-15.2,operate
18926__Conservative__uk.proc.d.1988-07-20.3,confirm
18926__Conservative__uk.proc.d.1988-07-20.3,help
18926__Conservative__uk.proc.d.1988-07-20.3,cut
18926__Conservative__uk.proc.d.1988-07-20.3,make
10317__Labour__uk.proc.d.1988-07-22.2,wonder
10047__Labour__uk.proc.d.1988-07-25.9,press
10047__Labour__uk.proc.d.1988-07-25.9,say
10047__Labour__uk.proc.d.1988-07-25.9,be
10047__Labour__uk.proc.d.1988-07-25.9,lead
10047__Labour__uk.proc.d.1988-07-25.9,give
10516__Labour__uk.proc.d.1988-07-25.9,create
10516__Labour__uk.proc.d.1988-07-25.9,argue
10516__Labour__uk.proc.d.1988-07-25.9,follow
10516__Labour__uk.proc.d.1988-07-25.9,include
10516__Labour__uk.proc.d.1988-07-25.9,involve
10516__Labour__uk.proc.d.1988-07-25.9,give
10516__Labour__uk.proc.d.1988-07-25.9,entail
10516__Labour__uk.proc.d.1988-07-25.9,have
10516__Labour__uk.proc.d.1988-07-25.9,argue
10516__Labour__uk.proc.d.1988-07-25.9,exaggerate
10516__Labour__uk.proc.d.1988-07-25.9,impose
10516__Labour__uk.proc.d.1988-07-25.9,create
10516__Labour__uk.proc.d.1988-07-25.9,argue
10516__Labour__uk.proc.d.1988-07-25.9,create
10516__Labour__uk.proc.d.1988-07-25.9,bamboozle
10516__Labour__uk.proc.d.1988-07-25.9,cajole
10516__Labour__uk.proc.d.1988-07-25.9,concede
10516__Labour__uk.proc.d.1988-07-25.9,cause
10516__Labour__uk.proc.d.1988-07-25.9,argue
10516__Labour__uk.proc.d.1988-07-25.9,fall
10516__Labour__uk.proc.d.1988-07-25.9,wait
10516__Labour__uk.proc.d.1988-07-25.9,have
10516__Labour__uk.proc.d.1988-07-25.9,follow
10516__Labour__uk.proc.d.1988-07-25.9,say
10516__Labour__uk.proc.d.1988-07-25.9,build
10516__Labour__uk.proc.d.1988-07-25.9,be
10516__Labour__uk.proc.d.1988-07-25.9,case
10516__Labour__uk.proc.d.1988-07-25.9,build
10516__Labour__uk.proc.d.1988-07-25.9,be
10516__Labour__uk.proc.d.1988-07-25.9,try
10516__Labour__uk.proc.d.1988-07-25.9,argue
10516__Labour__uk.proc.d.1988-07-25.9,be
10516__Labour__uk.proc.d.1988-07-25.9,suggest
10516__Labour__uk.proc.d.1988-07-25.9,have
22580__Conservative__uk.proc.d.1988-07-25.9,have
22580__Conservative__uk.proc.d.1988-07-25.9,negotiate
22580__Conservative__uk.proc.d.1988-07-25.9,irritate
22580__Conservative__uk.proc.d.1988-07-25.9,lead
22580__Conservative__uk.proc.d.1988-07-25.9,question
22580__Conservative__uk.proc.d.1988-07-25.9,involve
22580__Conservative__uk.proc.d.1988-07-25.9,make
22580__Conservative__uk.proc.d.1988-07-25.9,run
17034__Conservative__uk.proc.d.1988-07-25.9,tell
17034__Conservative__uk.proc.d.1988-07-25.9,involve
17034__Conservative__uk.proc.d.1988-07-25.9,be
18077__Labour__uk.proc.d.1988-07-26.8,take
18077__Labour__uk.proc.d.1988-07-26.8,experience
18077__Labour__uk.proc.d.1988-07-26.8,churn
10574__Labour__uk.proc.d.1988-07-26.10,mock
17704__Labour__uk.proc.d.1988-07-27.10,deal
17704__Labour__uk.proc.d.1988-07-27.10,struggle
10095__Conservative__uk.proc.d.1988-07-27.14,be
10095__Conservative__uk.proc.d.1988-07-27.14,make
10095__Conservative__uk.proc.d.1988-07-27.14,exercise
10095__Conservative__uk.proc.d.1988-07-27.14,be
10544__Labour__uk.proc.d.1988-07-28.5,give
10544__Labour__uk.proc.d.1988-07-28.5,explain
10544__Labour__uk.proc.d.1988-07-28.5,use
10544__Labour__uk.proc.d.1988-07-28.5,preside
10544__Labour__uk.proc.d.1988-07-28.5,go
10544__Labour__uk.proc.d.1988-07-28.5,allow
10544__Labour__uk.proc.d.1988-07-28.5,cajole
10544__Labour__uk.proc.d.1988-07-28.5,embed
10544__Labour__uk.proc.d.1988-07-28.5,say
10544__Labour__uk.proc.d.1988-07-28.5,do
18478__Ulster_Unionist_Party__uk.proc.d.1988-07-28.9,imply
18478__Ulster_Unionist_Party__uk.proc.d.1988-07-28.9,accrue
22612__Conservative__uk.proc.d.1988-07-28.16,speak
22612__Conservative__uk.proc.d.1988-07-28.16,mention
22612__Conservative__uk.proc.d.1988-07-28.16,take
16388__Labour__uk.proc.d.1988-10-24.11,go
16388__Labour__uk.proc.d.1988-10-24.11,translate
16388__Labour__uk.proc.d.1988-10-24.11,stay
16388__Labour__uk.proc.d.1988-10-24.11,pay
16388__Labour__uk.proc.d.1988-10-24.11,come
19284__Conservative__uk.proc.d.1988-10-25.5,let
19284__Conservative__uk.proc.d.1988-10-25.5,point
19284__Conservative__uk.proc.d.1988-10-25.5,have
19284__Conservative__uk.proc.d.1988-10-25.5,call
19284__Conservative__uk.proc.d.1988-10-25.5,take
19284__Conservative__uk.proc.d.1988-10-25.5,put
19284__Conservative__uk.proc.d.1988-10-25.5,go
10504__Labour__uk.proc.d.1988-10-27.10,die
10504__Labour__uk.proc.d.1988-10-27.10,make
10504__Labour__uk.proc.d.1988-10-27.10,lose
10504__Labour__uk.proc.d.1988-10-27.10,seek
10504__Labour__uk.proc.d.1988-10-27.10,deal
10504__Labour__uk.proc.d.1988-10-27.10,face
10504__Labour__uk.proc.d.1988-10-27.10,seem
10504__Labour__uk.proc.d.1988-10-27.10,hear
10504__Labour__uk.proc.d.1988-10-27.10,do
10504__Labour__uk.proc.d.1988-10-27.10,need
10504__Labour__uk.proc.d.1988-10-27.10,do
21984__Conservative__uk.proc.d.1988-10-31.7,relate
17790__Conservative__uk.proc.d.1988-10-31.7,spend
14611__Social_Democratic_Party__uk.proc.d.1988-11-01.10,talk
14611__Social_Democratic_Party__uk.proc.d.1988-11-01.10,contemplate
14611__Social_Democratic_Party__uk.proc.d.1988-11-01.10,ascertain
14611__Social_Democratic_Party__uk.proc.d.1988-11-01.10,pay
22594__Conservative__uk.proc.d.1988-11-01.10,have
22594__Conservative__uk.proc.d.1988-11-01.10,make
22594__Conservative__uk.proc.d.1988-11-01.10,target
22594__Conservative__uk.proc.d.1988-11-01.10,improve
22594__Conservative__uk.proc.d.1988-11-01.10,swallow
22594__Conservative__uk.proc.d.1988-11-01.10,use
22594__Conservative__uk.proc.d.1988-11-01.10,require
16389__Labour__uk.proc.d.1988-11-02.8,think
16389__Labour__uk.proc.d.1988-11-02.8,extend
16389__Labour__uk.proc.d.1988-11-02.8,think
16389__Labour__uk.proc.d.1988-11-02.8,suppose
16389__Labour__uk.proc.d.1988-11-02.8,be
16389__Labour__uk.proc.d.1988-11-02.8,be
16389__Labour__uk.proc.d.1988-11-02.8,want
16389__Labour__uk.proc.d.1988-11-02.8,see
16389__Labour__uk.proc.d.1988-11-02.8,cut
10726__Conservative__uk.proc.d.1988-11-02.8,place
10726__Conservative__uk.proc.d.1988-11-02.8,cope
10726__Conservative__uk.proc.d.1988-11-02.8,provide
18287__Labour__uk.proc.d.1988-11-07.10,reflect
18287__Labour__uk.proc.d.1988-11-07.10,enable
17704__Labour__uk.proc.d.1988-11-10.8,equip
17704__Labour__uk.proc.d.1988-11-10.8,deal
17704__Labour__uk.proc.d.1988-11-10.8,be
17704__Labour__uk.proc.d.1988-11-10.8,deal
17704__Labour__uk.proc.d.1988-11-10.8,do
10614__Labour__uk.proc.d.1988-11-10.8,take
10614__Labour__uk.proc.d.1988-11-10.8,celebrate
10614__Labour__uk.proc.d.1988-11-10.8,wait
10614__Labour__uk.proc.d.1988-11-10.8,lock
10591__Conservative__uk.proc.d.1988-11-10.17,be
10591__Conservative__uk.proc.d.1988-11-10.17,-
10591__Conservative__uk.proc.d.1988-11-10.17,elect
10591__Conservative__uk.proc.d.1988-11-10.17,require
10591__Conservative__uk.proc.d.1988-11-10.17,overturn
10591__Conservative__uk.proc.d.1988-11-10.17,design
10591__Conservative__uk.proc.d.1988-11-10.17,inform
10591__Conservative__uk.proc.d.1988-11-10.17,protect
10591__Conservative__uk.proc.d.1988-11-10.17,pass
10591__Conservative__uk.proc.d.1988-11-10.17,hope
10591__Conservative__uk.proc.d.1988-11-10.17,fight
10591__Conservative__uk.proc.d.1988-11-10.17,get
10591__Conservative__uk.proc.d.1988-11-10.17,reflect
10591__Conservative__uk.proc.d.1988-11-10.17,get
10591__Conservative__uk.proc.d.1988-11-10.17,take
10327__Labour__uk.proc.d.1988-11-25.3,say
10327__Labour__uk.proc.d.1988-11-25.3,take
10327__Labour__uk.proc.d.1988-11-25.3,appoint
10327__Labour__uk.proc.d.1988-11-25.3,appoint
16472__Conservative__uk.proc.d.1988-11-25.3,say
10643__Conservative__uk.proc.d.1988-12-02.2,dismantle
10643__Conservative__uk.proc.d.1988-12-02.2,provide
21954__Conservative__uk.proc.d.1988-12-07.11,own
21954__Conservative__uk.proc.d.1988-12-07.11,be
21954__Conservative__uk.proc.d.1988-12-07.11,wish
21954__Conservative__uk.proc.d.1988-12-07.11,associate
18042__Labour__uk.proc.d.1988-12-09.3,try
18042__Labour__uk.proc.d.1988-12-09.3,conceal
10644__Labour__uk.proc.d.1988-12-14.8,exist
10644__Labour__uk.proc.d.1988-12-14.8,mention
10644__Labour__uk.proc.d.1988-12-14.8,raise
10644__Labour__uk.proc.d.1988-12-14.8,move
22613__Conservative__uk.proc.d.1988-12-21.3,seek
22613__Conservative__uk.proc.d.1988-12-21.3,remove
22613__Conservative__uk.proc.d.1988-12-21.3,concentrate
16494__Labour__uk.proc.d.1988-12-21.9,suffer
16494__Labour__uk.proc.d.1988-12-21.9,be
16494__Labour__uk.proc.d.1988-12-21.9,establish
22614__Conservative__uk.proc.d.1988-12-22.6,reach
22614__Conservative__uk.proc.d.1988-12-22.6,ensure
22614__Conservative__uk.proc.d.1988-12-22.6,undertake
16430__Conservative__uk.proc.d.1989-01-10.12,identify
16430__Conservative__uk.proc.d.1989-01-10.12,epitomise
16430__Conservative__uk.proc.d.1989-01-10.12,run
16430__Conservative__uk.proc.d.1989-01-10.12,be
16430__Conservative__uk.proc.d.1989-01-10.12,provide
16430__Conservative__uk.proc.d.1989-01-10.12,tell
16430__Conservative__uk.proc.d.1989-01-10.12,pay
16430__Conservative__uk.proc.d.1989-01-10.12,have
16430__Conservative__uk.proc.d.1989-01-10.12,be
16430__Conservative__uk.proc.d.1989-01-10.12,fit
16430__Conservative__uk.proc.d.1989-01-10.12,have
16430__Conservative__uk.proc.d.1989-01-10.12,be
16388__Labour__uk.proc.d.1989-01-11.7,get
16388__Labour__uk.proc.d.1989-01-11.7,spend
16388__Labour__uk.proc.d.1989-01-11.7,set
16388__Labour__uk.proc.d.1989-01-11.7,do
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,manage
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,be
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,intentione
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,give
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,be
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,seem
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,be
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,stay
10011__Labour__uk.proc.d.1989-01-16.8,say
10011__Labour__uk.proc.d.1989-01-16.8,be
10011__Labour__uk.proc.d.1989-01-16.8,become
10011__Labour__uk.proc.d.1989-01-16.8,draw
10011__Labour__uk.proc.d.1989-01-16.8,serve
10034__Liberal_Democrats__uk.proc.d.1989-01-23.10,take
10382__Labour__uk.proc.d.1989-01-24.4,appreciate
10382__Labour__uk.proc.d.1989-01-24.4,spend
10382__Labour__uk.proc.d.1989-01-24.4,do
22600__Conservative__uk.proc.d.1989-01-24.4,do
22600__Conservative__uk.proc.d.1989-01-24.4,learn
22600__Conservative__uk.proc.d.1989-01-24.4,accept
22600__Conservative__uk.proc.d.1989-01-24.4,continue
22600__Conservative__uk.proc.d.1989-01-24.4,exercise
22600__Conservative__uk.proc.d.1989-01-24.4,devolve
10227__Conservative__uk.proc.d.1989-01-24.4,learn
10227__Conservative__uk.proc.d.1989-01-24.4,give
10227__Conservative__uk.proc.d.1989-01-24.4,pay
10227__Conservative__uk.proc.d.1989-01-24.4,put
10227__Conservative__uk.proc.d.1989-01-24.4,manage
10534__Labour__uk.proc.d.1989-01-30.9,disclose
10534__Labour__uk.proc.d.1989-01-30.9,have
10534__Labour__uk.proc.d.1989-01-30.9,help
10534__Labour__uk.proc.d.1989-01-30.9,have
16394__Ulster_Popular_Unionist__uk.proc.d.1989-01-31.16,fear
16394__Ulster_Popular_Unionist__uk.proc.d.1989-01-31.16,be
16394__Ulster_Popular_Unionist__uk.proc.d.1989-01-31.16,find
17875__Conservative__uk.proc.d.1989-02-02.4,need
17875__Conservative__uk.proc.d.1989-02-02.4,persuade
17875__Conservative__uk.proc.d.1989-02-02.4,involve
17875__Conservative__uk.proc.d.1989-02-02.4,be
18022__Conservative__uk.proc.d.1989-02-06.8,fail
18022__Conservative__uk.proc.d.1989-02-06.8,specify
18022__Conservative__uk.proc.d.1989-02-06.8,belong
18022__Conservative__uk.proc.d.1989-02-06.8,require
18022__Conservative__uk.proc.d.1989-02-06.8,look
10298__Liberal_Democrats__uk.proc.d.1989-02-07.11,be
10298__Liberal_Democrats__uk.proc.d.1989-02-07.11,take
10298__Liberal_Democrats__uk.proc.d.1989-02-07.11,work
17558__Conservative__uk.proc.d.1989-02-09.7,incorporate
17558__Conservative__uk.proc.d.1989-02-09.7,bring
17558__Conservative__uk.proc.d.1989-02-09.7,suggest
17558__Conservative__uk.proc.d.1989-02-09.7,dedicate
17558__Conservative__uk.proc.d.1989-02-09.7,avoid
18046__Conservative__uk.proc.d.1989-02-09.7,supply
18046__Conservative__uk.proc.d.1989-02-09.7,mean
18046__Conservative__uk.proc.d.1989-02-09.7,stimulate
18046__Conservative__uk.proc.d.1989-02-09.7,remove
18046__Conservative__uk.proc.d.1989-02-09.7,mean
10587__Conservative__uk.proc.d.1989-02-09.8,centralise
10587__Conservative__uk.proc.d.1989-02-09.8,adopt
10587__Conservative__uk.proc.d.1989-02-09.8,erect
10587__Conservative__uk.proc.d.1989-02-09.8,deal
10587__Conservative__uk.proc.d.1989-02-09.8,adopt
10587__Conservative__uk.proc.d.1989-02-09.8,adopt
10587__Conservative__uk.proc.d.1989-02-09.8,approach
10587__Conservative__uk.proc.d.1989-02-09.8,result
22350__Conservative__uk.proc.d.1989-02-10.3,believe
22350__Conservative__uk.proc.d.1989-02-10.3,wish
22350__Conservative__uk.proc.d.1989-02-10.3,set
22350__Conservative__uk.proc.d.1989-02-10.3,expect
22350__Conservative__uk.proc.d.1989-02-10.3,make
22350__Conservative__uk.proc.d.1989-02-10.3,ensure
22350__Conservative__uk.proc.d.1989-02-10.3,feel
22350__Conservative__uk.proc.d.1989-02-10.3,involve
22350__Conservative__uk.proc.d.1989-02-10.3,need
22350__Conservative__uk.proc.d.1989-02-10.3,implement
22350__Conservative__uk.proc.d.1989-02-10.3,have
22350__Conservative__uk.proc.d.1989-02-10.3,set
22350__Conservative__uk.proc.d.1989-02-10.3,administer
22350__Conservative__uk.proc.d.1989-02-10.3,involve
22350__Conservative__uk.proc.d.1989-02-10.3,require
22350__Conservative__uk.proc.d.1989-02-10.3,be
22350__Conservative__uk.proc.d.1989-02-10.3,have
22350__Conservative__uk.proc.d.1989-02-10.3,set
22350__Conservative__uk.proc.d.1989-02-10.3,cost
22350__Conservative__uk.proc.d.1989-02-10.3,run
22350__Conservative__uk.proc.d.1989-02-10.3,employ
22350__Conservative__uk.proc.d.1989-02-10.3,find
22350__Conservative__uk.proc.d.1989-02-10.3,find
22350__Conservative__uk.proc.d.1989-02-10.3,stop
22350__Conservative__uk.proc.d.1989-02-10.3,be
22350__Conservative__uk.proc.d.1989-02-10.3,create
22350__Conservative__uk.proc.d.1989-02-10.3,increase
22350__Conservative__uk.proc.d.1989-02-10.3,invade
22350__Conservative__uk.proc.d.1989-02-10.3,create
10153__Labour__uk.proc.d.1989-02-10.3,create
19438__Conservative__uk.proc.d.1989-02-10.3,relate
19438__Conservative__uk.proc.d.1989-02-10.3,be
19438__Conservative__uk.proc.d.1989-02-10.3,implement
19438__Conservative__uk.proc.d.1989-02-10.3,require
19438__Conservative__uk.proc.d.1989-02-10.3,establish
19209__Conservative__uk.proc.d.1989-02-13.8,build
19209__Conservative__uk.proc.d.1989-02-13.8,pose
10216__Labour__uk.proc.d.1989-02-21.3,come
10216__Labour__uk.proc.d.1989-02-21.3,admit
10216__Labour__uk.proc.d.1989-02-21.3,increase
10216__Labour__uk.proc.d.1989-02-21.3,increase
19738__Conservative__uk.proc.d.1989-02-21.3,do
19738__Conservative__uk.proc.d.1989-02-21.3,learn
19738__Conservative__uk.proc.d.1989-02-21.3,agree
19738__Conservative__uk.proc.d.1989-02-21.3,take
19738__Conservative__uk.proc.d.1989-02-21.3,attempt
19738__Conservative__uk.proc.d.1989-02-21.3,preserve
19738__Conservative__uk.proc.d.1989-02-21.3,wish
19738__Conservative__uk.proc.d.1989-02-21.3,do
19738__Conservative__uk.proc.d.1989-02-21.3,allow
19738__Conservative__uk.proc.d.1989-02-21.3,opt
22638__Conservative__uk.proc.d.1989-02-21.3,illustrate
22638__Conservative__uk.proc.d.1989-02-21.3,move
22638__Conservative__uk.proc.d.1989-02-21.3,patient
10590__Liberal_Democrats__uk.proc.d.1989-02-21.10,have
19356__Conservative__uk.proc.d.1989-02-22.3,consider
19356__Conservative__uk.proc.d.1989-02-22.3,be
19356__Conservative__uk.proc.d.1989-02-22.3,secure
19356__Conservative__uk.proc.d.1989-02-22.3,recognise
19356__Conservative__uk.proc.d.1989-02-22.3,apply
19356__Conservative__uk.proc.d.1989-02-22.3,cut
10587__Conservative__uk.proc.d.1989-02-23.9,be
10587__Conservative__uk.proc.d.1989-02-23.9,agree
18450__Conservative__uk.proc.d.1989-02-23.9,pour
18450__Conservative__uk.proc.d.1989-02-23.9,offer
18450__Conservative__uk.proc.d.1989-02-23.9,run
18450__Conservative__uk.proc.d.1989-02-23.9,be
18450__Conservative__uk.proc.d.1989-02-23.9,be
18450__Conservative__uk.proc.d.1989-02-23.9,devise
18450__Conservative__uk.proc.d.1989-02-23.9,scrutinise
10364__Labour__uk.proc.d.1989-02-24.4,struggle
10364__Labour__uk.proc.d.1989-02-24.4,harass
22517__Liberal_Democrats__uk.proc.d.1989-03-01.8,govern
22517__Liberal_Democrats__uk.proc.d.1989-03-01.8,rule
16393__Conservative__uk.proc.d.1989-03-06.11,run
10646__Conservative__uk.proc.d.1989-03-07.10,be
10646__Conservative__uk.proc.d.1989-03-07.10,make
10646__Conservative__uk.proc.d.1989-03-07.10,act
10646__Conservative__uk.proc.d.1989-03-07.10,maintain
10515__Conservative__uk.proc.d.1989-03-13.21,fill
10515__Conservative__uk.proc.d.1989-03-13.21,be
10026__Labour__uk.proc.d.1989-03-13.22,accept
10026__Labour__uk.proc.d.1989-03-13.22,produce
10026__Labour__uk.proc.d.1989-03-13.22,occur
10408__Conservative__uk.proc.d.1989-03-15.9,take
10408__Conservative__uk.proc.d.1989-03-15.9,increase
10408__Conservative__uk.proc.d.1989-03-15.9,reduce
21954__Conservative__uk.proc.d.1989-03-15.9,say
21954__Conservative__uk.proc.d.1989-03-15.9,see
21954__Conservative__uk.proc.d.1989-03-15.9,take
21954__Conservative__uk.proc.d.1989-03-15.9,slosh
21954__Conservative__uk.proc.d.1989-03-15.9,dole
22597__Conservative__uk.proc.d.1989-03-17.3,cut
22597__Conservative__uk.proc.d.1989-03-17.3,set
22597__Conservative__uk.proc.d.1989-03-17.3,curb
22597__Conservative__uk.proc.d.1989-03-17.3,improve
22597__Conservative__uk.proc.d.1989-03-17.3,liberalise
22597__Conservative__uk.proc.d.1989-03-17.3,encourage
10270__Conservative__uk.proc.d.1989-03-20.10,affect
10270__Conservative__uk.proc.d.1989-03-20.10,know
10270__Conservative__uk.proc.d.1989-03-20.10,go
10236__Conservative__uk.proc.d.1989-03-20.10,operate
10236__Conservative__uk.proc.d.1989-03-20.10,involve
10236__Conservative__uk.proc.d.1989-03-20.10,pay
10236__Conservative__uk.proc.d.1989-03-20.10,put
18849__Conservative__uk.proc.d.1989-03-21.10,lead
10635__Plaid_Cymru__uk.proc.d.1989-03-21.10,say
10635__Plaid_Cymru__uk.proc.d.1989-03-21.10,avoid
10635__Plaid_Cymru__uk.proc.d.1989-03-21.10,be
10635__Plaid_Cymru__uk.proc.d.1989-03-21.10,get
10345__Liberal_Democrats__uk.proc.d.1989-03-21.10,increase
10345__Liberal_Democrats__uk.proc.d.1989-03-21.10,worry
10245__Labour__uk.proc.d.1989-03-23.3,face
10245__Labour__uk.proc.d.1989-03-23.3,rise
10245__Labour__uk.proc.d.1989-03-23.3,show
10245__Labour__uk.proc.d.1989-03-23.3,force
10245__Labour__uk.proc.d.1989-03-23.3,comply
