w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
rural,1022,2684,2,-20.387348437137806,-19.387348437137806,-18.387348437137806,29.412726487134073,1977-1980
paraphernalia,1022,100,5,-14.319107575824983,-11.997179480937621,-9.67525138605026,8.896961768577258,1977-1980
europe,1022,6256,6,-20.02324177752382,-17.438279276802664,-14.853316776081504,11.175184014040928,1977-1980
labour,1022,20888,10,-21.025638128363102,-17.703710033475737,-14.381781938588377,9.13131861764271,1977-1980
fund,1022,9504,6,-20.62653610101723,-18.041573600296076,-15.45661109957492,11.511888986920647,1977-1980
return,1022,8071,4,-20.975711200646998,-18.975711200646998,-16.975711200646998,15.130777264146255,1977-1980
addition,1022,3339,6,-19.11741735827958,-16.532454857558427,-13.947492356837268,10.669633779871107,1977-1980
excess,1022,934,2,-18.864458220647283,-17.864458220647283,-16.864458220647283,27.215660323984874,1977-1980
doctor,1022,2262,2,-20.140562694927443,-19.140562694927443,-18.140562694927443,29.05668992068508,1977-1980
create,1022,8284,62,-17.05909500877126,-11.104898698384382,-5.150702387997508,4.133399452798501,1977-1980
weight,1022,1320,11,-16.90407007654614,-13.444638457908844,-9.985206839271546,7.049544768825079,1977-1980
diminish,1022,905,4,-17.81895346290819,-15.81895346290819,-13.818953462908189,12.853657897384434,1977-1980
carry,1022,11013,3,-21.83913688003717,-20.254174379316012,-18.669211878594858,19.878839063882676,1977-1980
learn,1022,12644,3,-22.038382300120965,-20.453419799399807,-18.868457298678653,20.060200060968686,1977-1980
enormous,1022,2675,9,-18.212577655671183,-15.042652654228869,-11.872727652786557,8.288901300089677,1977-1980
official,1022,8069,7,-20.16799873334819,-17.360643811290583,-14.553288889232979,10.364301117982865,1977-1980
soon,1022,5190,3,-20.75373580346171,-19.16877330274055,-17.583810802019396,18.89086442736069,1977-1980
undertake,1022,3643,5,-19.506162665793042,-17.18423457090568,-14.862306476018318,12.119860303459664,1977-1980
unamended,1022,92,2,-15.520741436994635,-14.520741436994635,-13.520741436994635,22.391696702072004,1977-1980
employ,1022,4184,4,-20.02784661718456,-18.02784661718456,-16.02784661718456,14.447037497148484,1977-1980
county,1022,6267,11,-19.15130714008859,-15.691875521451292,-12.232443902813994,7.986715415531388,1977-1980
complaint,1022,2664,3,-19.79159534728773,-18.20663284656657,-16.621670345845416,18.015086442626494,1977-1980
formidable,1022,345,2,-17.427632032603153,-16.427632032603153,-15.427632032603153,25.142758307874214,1977-1980
step,1022,6192,3,-21.008406736360875,-19.42344423563972,-17.838481734918563,19.122675900367163,1977-1980
policy,1022,32575,12,-21.403694538559325,-17.818732037838167,-14.233769537117013,8.613480325462278,1977-1980
safe,1022,924,2,-18.848928522353678,-17.848928522353678,-16.848928522353678,27.19325570527019,1977-1980
gaming,1022,186,2,-16.536338292045652,-15.536338292045654,-14.536338292045654,23.856893248396535,1977-1980
really,1022,5278,2,-21.36295511626389,-20.36295511626389,-19.36295511626389,30.820229404967424,1977-1980
overwhelming,1022,1073,2,-19.064613841694143,-18.064613841694143,-17.064613841694143,27.50442384587523,1977-1980
consideration,1022,7919,4,-20.948282025938965,-18.948282025938962,-16.948282025938962,15.110991296982776,1977-1980
expense,1022,2486,14,-17.469435139932504,-13.662080217874898,-9.854725295817294,6.619573945549462,1977-1980
north,1022,13890,5,-21.437010364919015,-19.115082270031653,-16.793154175144288,13.319563432240678,1977-1980
health,1022,13025,28,-18.85882031093325,-14.051465388875647,-9.244110466818043,5.659562686907735,1977-1980
registration,1022,938,4,-17.870623593453,-15.870623593452999,-13.870623593452999,12.890930017933975,1977-1980
develop,1022,6499,8,-19.663181513582522,-16.663181513582522,-13.663181513582522,9.455991485915016,1977-1980
gentleman,1022,58706,20,-21.5164717259688,-17.194543631081434,-12.872615536194072,7.1823747121576735,1977-1980
clear,1022,18515,2,-23.173586409996616,-22.173586409996613,-21.173586409996613,33.432418193314,1977-1980
effective,1022,4514,5,-19.815442089242094,-17.493513994354736,-15.17158589946737,12.312026413789015,1977-1980
elsewhere,1022,2839,3,-19.883384113940856,-18.298421613219702,-16.713459112498544,18.098636178597868,1977-1980
cent,1022,29511,6,-22.26118216805184,-19.676219667330685,-17.091257166609527,12.424202327582865,1977-1980
weakness,1022,795,2,-18.631990531109338,-17.631990531109338,-16.63199053110934,26.880280341121566,1977-1980
election,1022,15316,8,-20.899931425787784,-17.899931425787784,-14.899931425787782,10.050742474301147,1977-1980
love,1022,506,2,-17.980173055631933,-16.980173055631933,-15.980173055631932,25.939906501685552,1977-1980
free,1022,6540,6,-20.087291900601908,-17.502329399880754,-14.917366899159598,11.210931068362726,1977-1980
industry,1022,39028,22,-20.789969775238685,-16.33053815660139,-11.87110653796409,6.725876492783548,1977-1980
training,1022,4403,5,-19.779522514987153,-17.45759442009979,-15.135666325212426,12.289708327469912,1977-1980
proceed,1022,4250,2,-21.05042660685005,-20.05042660685005,-19.05042660685005,30.369346074299656,1977-1980
appeal,1022,4055,4,-19.982665680042256,-17.982665680042256,-15.982665680042258,14.414446340169524,1977-1980
underlie,1022,503,2,-17.97159407074315,-16.97159407074315,-15.97159407074315,25.927529642730644,1977-1980
terrible,1022,779,2,-18.602658998999292,-17.602658998999292,-16.602658998999292,26.83796388520473,1977-1980
force,1022,13356,2,-22.702379859000736,-21.702379859000736,-20.702379859000736,32.75261083895785,1977-1980
beset,1022,127,2,-15.985864167709787,-14.985864167709787,-13.985864167709787,23.062726959079487,1977-1980
confusion,1022,1274,2,-19.312329043193923,-18.312329043193923,-17.312329043193923,27.861801338631775,1977-1980
indeed,1022,11346,18,-19.29715062816623,-15.127225626723915,-10.957300625281603,6.676355930841292,1977-1980
america,1022,1198,3,-18.638629173005253,-17.053666672284095,-15.46870417156294,16.96561140382071,1977-1980
patronage,1022,294,3,-16.611889325052832,-15.026926824331673,-13.441964323610517,15.120793292046704,1977-1980
machine,1022,1442,4,-18.491034930178444,-16.491034930178444,-14.491034930178444,13.33846219733652,1977-1980
limit,1022,7805,3,-21.342399897081737,-19.757437396360583,-18.172474895639425,19.426689576680374,1977-1980
young,1022,6120,2,-21.576495418517634,-20.576495418517634,-19.576495418517634,31.12830294005883,1977-1980
major,1022,10088,4,-21.297532041265843,-19.297532041265843,-17.29753204126584,15.362921929554018,1977-1980
control,1022,14413,44,-18.35283089899018,-12.893399280352885,-7.433967661715588,4.849870824255475,1977-1980
implement,1022,2971,2,-20.533912370773038,-19.533912370773034,-18.533912370773034,29.6241735473628,1977-1980
objective,1022,4039,4,-19.976961911640707,-17.976961911640707,-15.976961911640709,14.410331940975878,1977-1980
comprise,1022,449,2,-17.80775111567877,-16.80775111567877,-15.807751115678768,25.691154223974667,1977-1980
subordinate,1022,513,3,-17.415031995823522,-15.830069495102363,-14.245106994381207,15.85184525556003,1977-1980
attack,1022,3407,7,-18.924110790976364,-16.116755868918762,-13.309400946861157,9.725069166304266,1977-1980
stage,1022,8651,4,-21.075830674262892,-19.075830674262892,-17.07583067426289,15.202998198187286,1977-1980
approach,1022,7117,5,-20.472304906680066,-18.1503768117927,-15.82844871690534,12.720158229476478,1977-1980
attempt,1022,6224,10,-19.278877731036452,-15.95694963614909,-12.635021541261725,8.372710215876614,1977-1980
tend,1022,1769,3,-19.200935312906925,-17.615972812185767,-16.031010311464613,17.47744450973233,1977-1980
task,1022,3092,2,-20.591504084862468,-19.591504084862468,-18.591504084862468,29.707260827675917,1977-1980
home,1022,14178,5,-21.46661780074526,-19.1446897058579,-16.822761610970538,13.337959566442256,1977-1980
consultation,1022,5115,6,-19.732735504849156,-17.147773004128002,-14.562810503406844,11.013049376181405,1977-1980
alone,1022,2948,4,-19.52270029003269,-17.52270029003269,-15.522700290032692,14.082651446595847,1977-1980
creation,1022,1956,9,-17.760945134447542,-14.59102013300523,-11.42109513156292,8.08335448167061,1977-1980
require,1022,9852,10,-19.94145229854922,-16.619524203661857,-13.297596108774496,8.660462694396843,1977-1980
east,1022,10584,5,-21.044848732328937,-18.722920637441575,-16.40099254255421,13.07589970991853,1977-1980
delay,1022,4284,9,-18.891997244245566,-15.722072242803254,-12.55214724136094,8.598118480519213,1977-1980
persuasion,1022,385,2,-17.585894116519885,-16.585894116519885,-15.585894116519885,25.37108223150164,1977-1980
injustice,1022,835,3,-18.11784936757788,-16.532886866856725,-14.947924366135569,16.491577196485622,1977-1980
chairman,1022,5816,3,-20.918028534136063,-19.3330660334149,-17.748103532693747,19.040410115470124,1977-1980
purely,1022,1191,3,-18.63017467808058,-17.04521217735942,-15.460249676638266,16.957915790898955,1977-1980
want,1022,29850,42,-19.470305369198392,-14.077987946419631,-8.685670523640871,5.209209844004534,1977-1980
answer,1022,16048,6,-21.382322870828645,-18.79736037010749,-16.212397869386333,11.93370161455924,1977-1980
deny,1022,3305,5,-19.365685942445314,-17.043757847557952,-14.721829752670589,12.032577207751254,1977-1980
inspector,1022,1151,3,-18.580889098348695,-16.99592659762754,-15.410964096906383,16.91305412291995,1977-1980
inevitable,1022,1330,4,-18.374390011326174,-16.374390011326174,-14.374390011326174,13.254320674349987,1977-1980
socialism,1022,714,5,-17.15503165007936,-14.833103555191997,-12.511175460304633,10.659020467670128,1977-1980
bear,1022,7393,5,-20.527195584049757,-18.205267489162395,-15.883339394275035,12.75426372490791,1977-1980
remote,1022,535,2,-18.06057456222613,-17.06057456222613,-16.06057456222613,26.055901356529,1977-1980
making,1022,1074,2,-19.065957758923034,-18.065957758923034,-17.065957758923034,27.506362708596715,1977-1980
city,1022,7309,3,-21.24767529845306,-19.662712797731903,-18.077750297010745,19.34046753128207,1977-1980
capital,1022,6891,2,-21.747677123036702,-20.747677123036702,-19.747677123036702,31.37526593625941,1977-1980
give,1022,63498,33,-20.907208893083943,-15.86281477372549,-10.818420654367035,5.979454791830964,1977-1980
monetary,1022,2202,2,-20.101778234501992,-19.101778234501992,-18.101778234501992,29.00073577196573,1977-1980
struggle,1022,831,2,-18.695884147707968,-17.695884147707968,-16.695884147707968,26.972459344932872,1977-1980
order,1022,35650,9,-21.948868935713925,-18.77894393427161,-15.609018932829297,9.989360742689028,1977-1980
degree,1022,3623,9,-18.650223569948597,-15.480298568506285,-12.310373567063971,8.488082539363813,1977-1980
class,1022,2982,3,-19.954281522499908,-18.36931902177875,-16.784356521057596,18.163169780934506,1977-1980
apparently,1022,2129,2,-20.053139715389918,-19.053139715389918,-18.053139715389918,28.930565221646553,1977-1980
corruption,1022,202,2,-16.655390963689417,-15.655390963689415,-14.655390963689415,24.028649947381577,1977-1980
target,1022,2104,2,-20.036098470229923,-19.036098470229923,-18.036098470229923,28.905979901763658,1977-1980
disrepute,1022,179,2,-16.48099525820188,-15.480995258201878,-14.480995258201878,23.777050127922372,1977-1980
northern,1022,16544,6,-21.4262374505314,-18.841274949810245,-16.256312449089087,11.958210808151879,1977-1980
proper,1022,6115,4,-20.57531626435237,-18.57531626435237,-16.57531626435237,14.841953369651598,1977-1980
become,1022,12223,13,-19.87405056448617,-16.173610846345074,-12.473171128203983,7.748320841763128,1977-1980
servant,1022,3197,18,-17.46975750827583,-13.299832506833518,-9.129907505391206,6.044121300504149,1977-1980
root,1022,713,2,-18.47493774738151,-17.47493774738151,-16.47493774738151,26.653701068879624,1977-1980
represent,1022,8757,4,-21.093400477161047,-19.093400477161047,-17.093400477161047,15.215672131942569,1977-1980
reform,1022,2850,6,-18.888963184155934,-16.304000683434776,-13.719038182713618,10.54213107761271,1977-1980
encourage,1022,5508,9,-19.254567323630273,-16.08464232218796,-12.91471732074565,8.763131234847796,1977-1980
minor,1022,1247,2,-19.281425230767294,-18.28142523076729,-17.28142523076729,27.81721656169931,1977-1980
frustration,1022,486,2,-17.921991984543403,-16.921991984543403,-15.921991984543403,25.85596895895252,1977-1980
productive,1022,755,2,-18.557512315150063,-17.557512315150063,-16.557512315150063,26.772830988302864,1977-1980
merit,1022,2003,2,-19.965126186750332,-18.965126186750332,-17.965126186750332,28.803588540347086,1977-1980
full,1022,10232,6,-20.733017529098102,-18.148055028376945,-15.56309252765579,11.571317403462935,1977-1980
defeat,1022,1371,2,-19.418192336716846,-18.418192336716846,-17.418192336716846,28.014529787209465,1977-1980
ensure,1022,10255,14,-19.51386443024723,-15.706509508189628,-11.899154586132024,7.394255596975648,1977-1980
modern,1022,1857,4,-18.855937580873043,-16.855937580873043,-14.855937580873043,13.601683819618689,1977-1980
deploy,1022,743,2,-18.534397881476217,-17.534397881476217,-16.534397881476217,26.73948390946865,1977-1980
vast,1022,2264,13,-17.441398005628415,-13.740958287487318,-10.040518569346228,6.799899559377542,1977-1980
demand,1022,6314,4,-20.621518026250605,-18.621518026250605,-16.621518026250605,14.875280896037056,1977-1980
decision,1022,19110,12,-20.634257138081285,-17.049294637360127,-13.464332136638973,8.303835936791305,1977-1980
along,1022,3419,3,-20.15157568764986,-18.566613186928706,-16.981650686207548,18.342754669238587,1977-1980
throughout,1022,5807,3,-20.915794298919156,-19.330831798198,-17.74586929747684,19.038376426934185,1977-1980
appear,1022,7864,4,-20.938227087278204,-18.938227087278204,-16.938227087278204,15.103738191911615,1977-1980
society,1022,6893,10,-19.426167686028332,-16.104239591140974,-12.782311496253609,8.436677430569366,1977-1980
minimum,1022,2076,6,-18.431807708574347,-15.84684520785319,-13.261882707132035,10.286987748704538,1977-1980
duty,1022,7108,5,-20.470479352078936,-18.148551257191578,-15.826623162304212,12.719023948627852,1977-1980
regime,1022,1774,2,-19.789969775238685,-18.789969775238685,-17.789969775238685,28.550891254079325,1977-1980
protect,1022,3888,3,-20.337029483822246,-18.75206698310109,-17.167104482379933,18.51156198924155,1977-1980
every,1022,12561,9,-20.443918182956768,-17.273993181514456,-14.104068180072142,9.304428138038453,1977-1980
difficult,1022,10987,8,-20.420689372710463,-17.420689372710463,-14.420689372710463,9.820275763181115,1977-1980
receive,1022,13214,2,-22.686959110314895,-21.686959110314895,-20.686959110314895,32.730363401301986,1977-1980
planning,1022,4095,13,-18.2963874993249,-14.59594778118381,-10.895508063042715,7.133235377961753,1977-1980
often,1022,6759,14,-18.9124186578366,-15.105063735778998,-11.297708813721393,7.166353851279841,1977-1980
range,1022,3995,3,-20.376196768031804,-18.79123426731065,-17.20627176658949,18.54721358772953,1977-1980
commons,1022,6096,4,-20.570826668430943,-18.570826668430943,-16.570826668430943,14.838714810765879,1977-1980
forget,1022,1666,2,-19.699352166303168,-18.699352166303168,-17.699352166303168,28.42015767905084,1977-1980
simply,1022,6110,5,-20.25220805075635,-17.93027995586899,-15.608351860981626,12.583404363904341,1977-1980
heavy,1022,2122,12,-17.463425921131233,-13.878463420410075,-10.293500919688919,7.027799584592493,1977-1980
much,1022,33535,57,-19.19766944837501,-13.364779434210266,-7.531889420045525,4.7483121475868,1977-1980
precisely,1022,2750,2,-20.422395384237007,-19.422395384237007,-18.422395384237007,29.463288543912387,1977-1980
advance,1022,4232,2,-21.04430339305165,-20.04430339305165,-19.04430339305165,30.360512144118402,1977-1980
wage,1022,5430,2,-21.403915963629345,-20.403915963629345,-19.403915963629345,30.879323416332173,1977-1980
spawn,1022,34,3,-13.499679821466804,-11.91471732074565,-10.329754820024492,12.287938120401865,1977-1980
wheel,1022,264,3,-16.45661109957492,-14.871648598853762,-13.286686098132606,14.979452960175703,1977-1980
immediate,1022,2340,2,-20.18947229540839,-19.18947229540839,-18.18947229540839,29.127251558750803,1977-1980
perhaps,1022,16964,14,-20.240013326476454,-16.43265840441885,-12.625303482361243,7.669410247115471,1977-1980
affect,1022,8303,3,-21.43163396316065,-19.846671462439495,-18.261708961718337,19.507913923976812,1977-1980
snooper,1022,14,2,-12.804534402995227,-11.804534402995227,-10.804534402995225,18.473038284093338,1977-1980
