id,adj
22614__Conservative__uk.proc.d.1987-11-17.7,dinosaur
10425__Labour__uk.proc.d.1987-11-23.9,structure
18487__Conservative__uk.proc.d.1987-11-23.9,control
10307__Conservative__uk.proc.d.1987-11-24.10,problems
10536__Conservative__uk.proc.d.1987-11-24.16,fuss
10536__Conservative__uk.proc.d.1987-11-24.16,nightmare
21743__Labour__uk.proc.d.1987-11-26.10,convenience
10631__Conservative__uk.proc.d.1987-11-26.10,overcentralisation
22050__Conservative__uk.proc.d.1987-11-30.10,nightmare
16389__Labour__uk.proc.d.1987-11-30.11,jungle
16389__Labour__uk.proc.d.1987-11-30.11,jungle
16389__Labour__uk.proc.d.1987-11-30.11,shambles
16433__Conservative__uk.proc.d.1987-12-01.10,purposes
10015__Liberal_Democrats__uk.proc.d.1987-12-01.10,straitjacket
10195__Labour__uk.proc.d.1987-12-01.10,machinery
10195__Labour__uk.proc.d.1987-12-01.10,Whitehall
17391__Conservative__uk.proc.d.1987-12-01.10,notions
10553__Ulster_Unionist_Party__uk.proc.d.1987-12-01.14,jungle
10424__Conservative__uk.proc.d.1987-12-01.14,jungle
22050__Conservative__uk.proc.d.1987-12-02.3,NRA
20304__Conservative__uk.proc.d.1987-12-14.11,opposition
16732__Conservative__uk.proc.d.1987-12-14.11,system
10284__Labour__uk.proc.d.1987-12-15.8,imposition
10146__Labour__uk.proc.d.1987-12-16.8,nightmare
19190__Liberal_Democrats__uk.proc.d.1987-12-16.8,nightmare
17551__Conservative__uk.proc.d.1987-12-17.10,paperwork
16394__Ulster_Popular_Unionist__uk.proc.d.1987-12-18.10,nonsense
10284__Labour__uk.proc.d.1988-01-11.13,control
14202__Labour__uk.proc.d.1988-01-14.8,organisation
18386__Conservative__uk.proc.d.1988-01-19.8,monster
10260__Labour__uk.proc.d.1988-01-19.8,monster
10168__Labour__uk.proc.d.1988-01-19.9,hassle
10168__Labour__uk.proc.d.1988-01-19.9,hassle
18487__Conservative__uk.proc.d.1988-01-21.9,nightmare
10618__Liberal_Democrats__uk.proc.d.1988-01-27.7,tier
18050__Conservative__uk.proc.d.1988-01-27.7,structure
18931__Conservative__uk.proc.d.1988-01-28.8,tidiness
10191__Scottish_National_Party__uk.proc.d.1988-01-28.8,tidiness
10191__Scottish_National_Party__uk.proc.d.1988-01-28.8,straitjacket
16413__Conservative__uk.proc.d.1988-02-01.20,undergrowth
21954__Conservative__uk.proc.d.1988-02-05.3,interference
22033__Conservative__uk.proc.d.1988-02-05.6,hiccups
10469__Conservative__uk.proc.d.1988-02-10.3,burdens
10469__Conservative__uk.proc.d.1988-02-10.3,burdens
10115__Conservative__uk.proc.d.1988-02-10.3,burdens
16389__Labour__uk.proc.d.1988-02-10.3,burdens
16389__Labour__uk.proc.d.1988-02-10.3,burdens
10115__Conservative__uk.proc.d.1988-02-10.3,restraints
17973__Conservative__uk.proc.d.1988-02-10.3,restrictions
10628__Scottish_National_Party__uk.proc.d.1988-02-10.10,costs
16401__Conservative__uk.proc.d.1988-02-10.13,organisation
16743__Conservative__uk.proc.d.1988-02-10.13,nonsense
10317__Labour__uk.proc.d.1988-02-10.15,power
22575__Conservative__uk.proc.d.1988-02-15.9,paper
10108__Labour__uk.proc.d.1988-02-15.10,system
10431__Labour__uk.proc.d.1988-02-16.9,incantations
17391__Conservative__uk.proc.d.1988-02-17.8,LEA
10196__Liberal_Democrats__uk.proc.d.1988-02-18.8,nightmare
10196__Liberal_Democrats__uk.proc.d.1988-02-18.8,system
16430__Conservative__uk.proc.d.1988-02-23.15,mind
16430__Conservative__uk.proc.d.1988-02-23.15,language
10385__Social_Democratic_and_Labour_Party__uk.proc.d.1988-02-24.11,blunder
17058__Conservative__uk.proc.d.1988-02-26.4,repayments
10065__Conservative__uk.proc.d.1988-02-26.4,muddle
10065__Conservative__uk.proc.d.1988-02-26.4,bodies
10065__Conservative__uk.proc.d.1988-02-26.4,organisations
10584__Labour__uk.proc.d.1988-03-01.11,administration
22580__Conservative__uk.proc.d.1988-03-04.2,obsession
10515__Conservative__uk.proc.d.1988-03-04.9,slide
10615__Conservative__uk.proc.d.1988-03-07.12,impact
18972__Conservative__uk.proc.d.1988-03-08.10,management
10673__Conservative__uk.proc.d.1988-03-10.17,framework
11115__Conservative__uk.proc.d.1988-03-10.19,burdens
22633__Conservative__uk.proc.d.1988-03-11.3,solutions
10171__Labour__uk.proc.d.1988-03-14.10,machinery
14202__Labour__uk.proc.d.1988-03-16.12,system
10034__Liberal_Democrats__uk.proc.d.1988-03-16.12,system
21726__Conservative__uk.proc.d.1988-03-16.12,answers
22575__Conservative__uk.proc.d.1988-03-16.12,burden
10587__Conservative__uk.proc.d.1988-03-18.3,nonsense
22053__Conservative__uk.proc.d.1988-03-21.13,agencies
22618__Conservative__uk.proc.d.1988-03-24.5,superstructure
10038__Labour__uk.proc.d.1988-03-24.11,convenience
17403__Conservative__uk.proc.d.1988-03-28.9,procedures
10433__Liberal_Democrats__uk.proc.d.1988-03-28.10,bungling
21735__Conservative__uk.proc.d.1988-03-28.12,procedures
17208__Conservative__uk.proc.d.1988-03-30.11,nightmare
18926__Conservative__uk.proc.d.1988-03-31.14,restriction
18926__Conservative__uk.proc.d.1988-03-31.14,obstacles
10191__Scottish_National_Party__uk.proc.d.1988-04-12.8,system
10191__Scottish_National_Party__uk.proc.d.1988-04-12.8,administration
10191__Scottish_National_Party__uk.proc.d.1988-04-12.8,approach
10191__Scottish_National_Party__uk.proc.d.1988-04-12.8,approach
16421__Labour__uk.proc.d.1988-04-12.9,boards
21973__Conservative__uk.proc.d.1988-04-13.6,nightmare
22050__Conservative__uk.proc.d.1988-04-18.12,time
10501__Labour__uk.proc.d.1988-04-18.12,nightmare
10501__Labour__uk.proc.d.1988-04-18.12,nightmare
10501__Labour__uk.proc.d.1988-04-18.12,nightmare
10026__Labour__uk.proc.d.1988-04-18.12,system
10153__Labour__uk.proc.d.1988-04-19.10,nightmare
10501__Labour__uk.proc.d.1988-04-19.10,apparatus
10501__Labour__uk.proc.d.1988-04-19.10,apparatus
10026__Labour__uk.proc.d.1988-04-20.8,pressures
10026__Labour__uk.proc.d.1988-04-20.8,arrangements
16431__Conservative__uk.proc.d.1988-04-25.29,delay
14611__Social_Democratic_Party__uk.proc.d.1988-04-25.31,burden
17717__Conservative__uk.proc.d.1988-04-25.31,implications
22612__Conservative__uk.proc.d.1988-04-29.3,mechanisms
10345__Liberal_Democrats__uk.proc.d.1988-05-10.14,anomalies
10067__Conservative__uk.proc.d.1988-05-10.14,chase
10509__Conservative__uk.proc.d.1988-05-16.10,apparatus
10644__Labour__uk.proc.d.1988-05-16.12,mess
22580__Conservative__uk.proc.d.1988-05-17.10,control
10443__Labour__uk.proc.d.1988-05-17.10,principles
18450__Conservative__uk.proc.d.1988-05-19.9,affair
10590__Liberal_Democrats__uk.proc.d.1988-05-19.9,way
17433__Labour__uk.proc.d.1988-05-20.4,obstacles
16413__Conservative__uk.proc.d.1988-05-23.8,jam
21659__Conservative__uk.proc.d.1988-05-23.9,procedures
10206__Conservative__uk.proc.d.1988-05-26.10,approach
19427__Conservative__uk.proc.d.1988-06-09.7,up
10489__Labour__uk.proc.d.1988-06-09.7,bungles
19427__Conservative__uk.proc.d.1988-06-09.7,failure
16413__Conservative__uk.proc.d.1988-06-13.11,stone
18674__Conservative__uk.proc.d.1988-06-13.11,problems
10379__Labour__uk.proc.d.1988-06-14.19,control
16415__Labour__uk.proc.d.1988-06-14.19,management
16415__Labour__uk.proc.d.1988-06-14.19,machine
16415__Labour__uk.proc.d.1988-06-14.19,quangos
16415__Labour__uk.proc.d.1988-06-14.19,HAT
10451__Labour__uk.proc.d.1988-06-16.2,approach
18333__Conservative__uk.proc.d.1988-06-21.6,nightmare
18333__Conservative__uk.proc.d.1988-06-21.6,nightmare
10362__Conservative__uk.proc.d.1988-06-21.6,nightmare
10298__Liberal_Democrats__uk.proc.d.1988-06-27.8,management
10615__Conservative__uk.proc.d.1988-07-05.10,millstone
16386__Labour__uk.proc.d.1988-07-08.4,tidiness
10536__Conservative__uk.proc.d.1988-07-12.8,controls
18674__Conservative__uk.proc.d.1988-07-13.14,nonsense
17340__Conservative__uk.proc.d.1988-07-15.2,discussions
10635__Plaid_Cymru__uk.proc.d.1988-07-18.3,procedures
10195__Labour__uk.proc.d.1988-07-18.12,difficulties
10195__Labour__uk.proc.d.1988-07-18.12,vacuum
10195__Labour__uk.proc.d.1988-07-18.12,position
10195__Labour__uk.proc.d.1988-07-19.10,arguments
22514__Conservative__uk.proc.d.1988-07-19.10,procrastination
22514__Conservative__uk.proc.d.1988-07-19.10,tangle
22610__Liberal_Democrats__uk.proc.d.1988-07-27.10,method
10540__Labour__uk.proc.d.1988-07-27.10,system
19305__Liberal_Democrats__uk.proc.d.1988-07-28.16,nonsense
19305__Liberal_Democrats__uk.proc.d.1988-07-28.16,nightmare
10009__Conservative__uk.proc.d.1988-07-29.2,distortion
10019__Conservative__uk.proc.d.1988-07-29.2,harassment
19738__Conservative__uk.proc.d.1988-07-29.2,tangle
17915__Conservative__uk.proc.d.1988-10-25.10,Socialism
10375__Labour__uk.proc.d.1988-10-26.30,machinery
10375__Labour__uk.proc.d.1988-10-26.30,incompetence
17875__Conservative__uk.proc.d.1988-11-07.8,regulation
17875__Conservative__uk.proc.d.1988-11-07.8,niggling
17875__Conservative__uk.proc.d.1988-11-07.8,scheduling
10590__Liberal_Democrats__uk.proc.d.1988-11-07.10,ease
18715__Conservative__uk.proc.d.1988-11-07.10,nature
10511__Labour__uk.proc.d.1988-11-07.12,restrictions
10591__Conservative__uk.proc.d.1988-11-10.17,decisions
10591__Conservative__uk.proc.d.1988-11-10.17,law
10591__Conservative__uk.proc.d.1988-11-10.17,decisions
10635__Plaid_Cymru__uk.proc.d.1988-11-14.4,imposition
19452__Conservative__uk.proc.d.1988-11-14.18,propaganda
10015__Liberal_Democrats__uk.proc.d.1988-11-22.5,frustration
16420__Labour__uk.proc.d.1988-11-29.8,economies
16420__Labour__uk.proc.d.1988-11-29.8,way
10421__Labour__uk.proc.d.1988-11-30.11,nightmare
18318__Conservative__uk.proc.d.1988-12-01.11,regulations
10485__Labour__uk.proc.d.1988-12-02.2,time
10236__Conservative__uk.proc.d.1988-12-02.2,up
19284__Conservative__uk.proc.d.1988-12-06.6,difficulties
22605__Conservative__uk.proc.d.1988-12-06.7,machines
22619__Conservative__uk.proc.d.1988-12-08.7,response
22637__Conservative__uk.proc.d.1988-12-08.9,incompetence
10647__Conservative__uk.proc.d.1988-12-09.3,machine
16430__Conservative__uk.proc.d.1989-01-10.12,mind
16430__Conservative__uk.proc.d.1989-01-10.12,mess
16430__Conservative__uk.proc.d.1989-01-10.12,time
16430__Conservative__uk.proc.d.1989-01-10.12,nonsense
17340__Conservative__uk.proc.d.1989-01-11.7,hurdle
17915__Conservative__uk.proc.d.1989-01-11.7,control
17039__Conservative__uk.proc.d.1989-01-11.7,intervention
17907__Conservative__uk.proc.d.1989-01-13.3,procedures
10011__Labour__uk.proc.d.1989-01-16.8,solution
10011__Labour__uk.proc.d.1989-01-16.8,garb
10011__Labour__uk.proc.d.1989-01-16.8,feeling
10011__Labour__uk.proc.d.1989-01-16.8,solution
16443__Conservative__uk.proc.d.1989-01-17.12,phrase
10405__Conservative__uk.proc.d.1989-01-18.6,hassle
10405__Conservative__uk.proc.d.1989-01-18.6,nightmare
10405__Conservative__uk.proc.d.1989-01-18.6,nightmare
22641__Labour__uk.proc.d.1989-01-18.6,blocks
10284__Labour__uk.proc.d.1989-01-18.8,problems
19452__Conservative__uk.proc.d.1989-01-19.6,madness
10115__Conservative__uk.proc.d.1989-01-24.4,system
10115__Conservative__uk.proc.d.1989-01-24.4,systems
22598__Conservative__uk.proc.d.1989-01-25.9,stuffiness
17391__Conservative__uk.proc.d.1989-01-31.8,nonsense
10115__Conservative__uk.proc.d.1989-01-31.10,authority
17915__Conservative__uk.proc.d.1989-02-01.11,intervention
17915__Conservative__uk.proc.d.1989-02-01.11,system
18907__Conservative__uk.proc.d.1989-02-03.4,processes
18907__Conservative__uk.proc.d.1989-02-03.4,complexity
10103__Conservative__uk.proc.d.1989-02-03.6,control
10247__Labour__uk.proc.d.1989-02-08.9,control
10362__Conservative__uk.proc.d.1989-02-09.8,delay
10236__Conservative__uk.proc.d.1989-02-10.3,structures
10146__Labour__uk.proc.d.1989-02-14.8,controls
17916__Labour__uk.proc.d.1989-02-20.11,wickedness
10034__Liberal_Democrats__uk.proc.d.1989-02-21.3,costs
10513__Labour__uk.proc.d.1989-02-22.16,splitting
10037__Labour__uk.proc.d.1989-02-23.9,excrescences
10362__Conservative__uk.proc.d.1989-02-23.9,procedures
18972__Conservative__uk.proc.d.1989-02-23.10,reasons
10058__Conservative__uk.proc.d.1989-02-24.4,burdens
10531__Conservative__uk.proc.d.1989-02-28.9,inertia
19356__Conservative__uk.proc.d.1989-03-02.6,controls
10425__Labour__uk.proc.d.1989-03-06.13,procedure
16394__Ulster_Popular_Unionist__uk.proc.d.1989-03-07.13,shorthand
10511__Labour__uk.proc.d.1989-03-13.20,burden
22580__Conservative__uk.proc.d.1989-03-13.20,burden
10345__Liberal_Democrats__uk.proc.d.1989-03-21.10,edifice
22598__Conservative__uk.proc.d.1989-03-23.3,stuff
21973__Conservative__uk.proc.d.1989-04-04.10,body
10174__Labour__uk.proc.d.1989-04-10.18,structure
18972__Conservative__uk.proc.d.1989-04-10.42,structure
22350__Conservative__uk.proc.d.1989-04-12.5,duplications
10196__Liberal_Democrats__uk.proc.d.1989-04-12.8,jungle
10196__Liberal_Democrats__uk.proc.d.1989-04-12.8,nightmare
10153__Labour__uk.proc.d.1989-04-13.3,barrier
18469__Conservative__uk.proc.d.1989-04-13.7,pieces
10591__Conservative__uk.proc.d.1989-04-18.11,controls
10591__Conservative__uk.proc.d.1989-04-18.11,measures
22636__Conservative__uk.proc.d.1989-04-19.3,delays
18469__Conservative__uk.proc.d.1989-04-20.10,processes
10031__Labour__uk.proc.d.1989-04-26.12,nuisance
16389__Labour__uk.proc.d.1989-04-26.12,interference
19284__Conservative__uk.proc.d.1989-04-27.5,knots
19305__Liberal_Democrats__uk.proc.d.1989-04-27.13,objections
10305__Labour__uk.proc.d.1989-04-28.7,effort
10591__Conservative__uk.proc.d.1989-05-04.12,controls
22612__Conservative__uk.proc.d.1989-05-10.16,element
18287__Labour__uk.proc.d.1989-05-11.5,tape
17367__Conservative__uk.proc.d.1989-05-11.9,hands
17558__Conservative__uk.proc.d.1989-05-12.3,structure
na__na__uk.proc.d.1989-05-12.3,organisation
na__na__uk.proc.d.1989-05-12.3,Socialist
na__na__uk.proc.d.1989-05-12.3,society
22598__Conservative__uk.proc.d.1989-05-12.3,Socialism
16743__Conservative__uk.proc.d.1989-05-12.6,tidiness
11115__Conservative__uk.proc.d.1989-05-15.11,delays
10362__Conservative__uk.proc.d.1989-05-15.14,procedures
10591__Conservative__uk.proc.d.1989-05-15.14,Eurononsense
18333__Conservative__uk.proc.d.1989-05-15.14,states
10174__Labour__uk.proc.d.1989-05-16.10,steps
10658__Conservative__uk.proc.d.1989-05-17.4,meddling
16433__Conservative__uk.proc.d.1989-05-17.6,empire
21738__Liberal_Democrats__uk.proc.d.1989-05-18.11,regulation
10495__Labour__uk.proc.d.1989-05-18.11,machine
10316__Conservative__uk.proc.d.1989-05-19.5,folly
22052__Conservative__uk.proc.d.1989-05-22.4,intrusion
21684__Labour__uk.proc.d.1989-05-22.15,exercises
10298__Liberal_Democrats__uk.proc.d.1989-05-23.10,procedure
10298__Liberal_Democrats__uk.proc.d.1989-05-23.10,development
10298__Liberal_Democrats__uk.proc.d.1989-05-23.10,job
22597__Conservative__uk.proc.d.1989-05-23.12,process
10456__Conservative__uk.proc.d.1989-05-24.11,framework
10375__Labour__uk.proc.d.1989-05-25.8,breakdown
18584__Labour__uk.proc.d.1989-06-06.8,market
16443__Conservative__uk.proc.d.1989-06-13.10,restrictions
18971__Conservative__uk.proc.d.1989-06-16.5,machine
10560__Conservative__uk.proc.d.1989-06-16.5,problems
10153__Labour__uk.proc.d.1989-06-20.56,interviews
10153__Labour__uk.proc.d.1989-06-20.56,controls
10033__Ulster_Unionist_Party__uk.proc.d.1989-06-22.13,monster
10026__Labour__uk.proc.d.1989-06-22.13,abuse
10026__Labour__uk.proc.d.1989-06-23.4,abuse
10536__Conservative__uk.proc.d.1989-06-26.7,machinery
19305__Liberal_Democrats__uk.proc.d.1989-06-26.7,answer
10591__Conservative__uk.proc.d.1989-06-27.5,Socialist
10038__Labour__uk.proc.d.1989-06-28.9,organisation
10534__Labour__uk.proc.d.1989-06-30.6,process
18469__Conservative__uk.proc.d.1989-07-04.17,controls
10153__Labour__uk.proc.d.1989-07-05.10,barrier
10153__Labour__uk.proc.d.1989-07-05.10,barrier
18450__Conservative__uk.proc.d.1989-07-10.22,restrictions
10362__Conservative__uk.proc.d.1989-07-11.9,determination
10270__Conservative__uk.proc.d.1989-07-14.3,approach
10614__Labour__uk.proc.d.1989-07-17.7,principles
10653__Labour__uk.proc.d.1989-07-21.2,categories
21726__Conservative__uk.proc.d.1989-07-24.6,control
10591__Conservative__uk.proc.d.1989-07-27.5,nonsense
10249__Conservative__uk.proc.d.1989-07-27.6,kitchens
21752__Conservative__uk.proc.d.1989-07-27.10,way
21752__Conservative__uk.proc.d.1989-07-27.10,mistakes
17853__Conservative__uk.proc.d.1989-07-27.10,mistakes
22067__Labour__uk.proc.d.1989-07-27.12,approach
22067__Labour__uk.proc.d.1989-07-27.12,approach
10673__Conservative__uk.proc.d.1989-07-28.6,pitfalls
22594__Conservative__uk.proc.d.1989-10-17.13,system
10653__Labour__uk.proc.d.1989-10-17.13,hoops
10425__Labour__uk.proc.d.1989-10-18.3,mess
10386__Conservative__uk.proc.d.1989-10-20.2,burden
10545__Labour__uk.proc.d.1989-10-20.2,nightmare
19270__Conservative__uk.proc.d.1989-10-24.7,system
10658__Conservative__uk.proc.d.1989-10-25.3,lunacies
10423__Conservative__uk.proc.d.1989-10-25.3,lunacies
21734__Conservative__uk.proc.d.1989-10-26.3,control
18333__Conservative__uk.proc.d.1989-10-31.3,interventions
22041__Liberal__uk.proc.d.1989-11-01.7,forces
22041__Liberal__uk.proc.d.1989-11-01.7,system
10028__Labour__uk.proc.d.1989-11-01.7,proposals
19284__Conservative__uk.proc.d.1989-11-02.3,institutions
10408__Conservative__uk.proc.d.1989-11-02.6,plan
19736__Conservative__uk.proc.d.1989-11-03.2,operation
10425__Labour__uk.proc.d.1989-11-06.14,nightmare
10191__Scottish_National_Party__uk.proc.d.1989-11-06.14,implications
10556__Labour__uk.proc.d.1989-11-08.7,problems
10103__Conservative__uk.proc.d.1989-11-08.9,control
10352__Conservative__uk.proc.d.1989-11-10.2,mechanisms
10352__Conservative__uk.proc.d.1989-11-10.2,solutions
18333__Conservative__uk.proc.d.1989-11-15.6,institutions
17268__Conservative__uk.proc.d.1989-11-15.6,body
18333__Conservative__uk.proc.d.1989-11-15.6,Europe
16430__Conservative__uk.proc.d.1989-11-15.7,quango
10236__Conservative__uk.proc.d.1989-11-22.8,regulations
16422__Conservative__uk.proc.d.1989-11-23.10,delay
17704__Labour__uk.proc.d.1989-11-23.10,delays
10293__Conservative__uk.proc.d.1989-11-23.10,indecision
17875__Conservative__uk.proc.d.1989-11-24.7,centralising
18184__Conservative__uk.proc.d.1989-11-27.5,administration
10212__Conservative__uk.proc.d.1989-11-29.8,regulation
10618__Liberal_Democrats__uk.proc.d.1989-11-29.8,zeal
na__na__uk.proc.d.1989-12-01.4,collectivism
16426__Labour__uk.proc.d.1989-12-01.4,regime
16426__Labour__uk.proc.d.1989-12-01.4,structure
19738__Conservative__uk.proc.d.1989-12-01.4,Europe
21720__Plaid_Cymru__uk.proc.d.1989-12-01.4,regimes
21720__Plaid_Cymru__uk.proc.d.1989-12-01.4,system
10385__Social_Democratic_and_Labour_Party__uk.proc.d.1989-12-04.10,reason
10574__Labour__uk.proc.d.1989-12-05.9,nightmare
18926__Conservative__uk.proc.d.1989-12-06.4,designs
17916__Labour__uk.proc.d.1989-12-07.4,delays
17916__Labour__uk.proc.d.1989-12-07.4,tangle
10019__Conservative__uk.proc.d.1989-12-07.9,authority
10160__Labour__uk.proc.d.1989-12-07.9,provision
10342__Conservative__uk.proc.d.1989-12-11.7,rule
18931__Conservative__uk.proc.d.1989-12-11.12,way
10058__Conservative__uk.proc.d.1989-12-11.12,control
na__na__uk.proc.d.1989-12-15.5,rule
16426__Labour__uk.proc.d.1989-12-15.5,State
10504__Labour__uk.proc.d.1989-12-15.5,state
10352__Conservative__uk.proc.d.1989-12-15.5,mechanisms
10590__Liberal_Democrats__uk.proc.d.1989-12-18.7,problems
10103__Conservative__uk.proc.d.1989-12-18.7,procedures
10206__Conservative__uk.proc.d.1989-12-18.14,intervention
17616__Conservative__uk.proc.d.1989-12-18.17,work
10345__Liberal_Democrats__uk.proc.d.1989-12-20.12,change
10345__Liberal_Democrats__uk.proc.d.1989-12-20.12,way
19198__Conservative__uk.proc.d.1989-12-20.15,sense
18584__Labour__uk.proc.d.1989-12-20.17,mismanagement
10251__Conservative__uk.proc.d.1989-12-21.13,tangle
22104__Scottish_National_Party__uk.proc.d.1990-01-09.8,fusion
22104__Scottish_National_Party__uk.proc.d.1990-01-09.8,problem
22648__Conservative__uk.proc.d.1990-01-18.5,power
19284__Conservative__uk.proc.d.1990-01-18.5,control
21956__Social_Democratic_Party__uk.proc.d.1990-01-18.7,nightmare
10386__Conservative__uk.proc.d.1990-01-24.7,control
22620__Conservative__uk.proc.d.1990-01-30.3,overheads
10352__Conservative__uk.proc.d.1990-02-02.4,inertia
10587__Conservative__uk.proc.d.1990-02-02.4,obstacles
10149__Conservative__uk.proc.d.1990-02-08.4,apparatus
19284__Conservative__uk.proc.d.1990-02-08.5,system
19424__Conservative__uk.proc.d.1990-02-12.7,arrangements
10290__Conservative__uk.proc.d.1990-02-13.5,constraints
