id,adj
18487__Conservative__uk.proc.d.1996-06-24.9,possible
10596__Labour__uk.proc.d.1996-06-26.2,huge
10596__Labour__uk.proc.d.1996-06-26.2,additional
10373__Conservative__uk.proc.d.1996-06-26.2,new
10260__Labour__uk.proc.d.1996-06-26.8,extra
10395__Labour__uk.proc.d.1996-06-26.8,Massive
10260__Labour__uk.proc.d.1996-06-26.8,extra
10298__Liberal_Democrats__uk.proc.d.1996-06-26.8,unnecessary
10298__Liberal_Democrats__uk.proc.d.1996-06-26.8,excessive
17558__Conservative__uk.proc.d.1996-06-26.8,reduced
22647__Conservative__uk.proc.d.1996-06-26.8,needless
10373__Conservative__uk.proc.d.1996-06-26.8,less
19738__Conservative__uk.proc.d.1996-06-26.8,massive
19738__Conservative__uk.proc.d.1996-06-26.8,massive
19738__Conservative__uk.proc.d.1996-06-26.8,massive
19738__Conservative__uk.proc.d.1996-06-26.8,vast
10297__Labour__uk.proc.d.1996-06-26.8,massive
10297__Labour__uk.proc.d.1996-06-26.8,additional
10297__Labour__uk.proc.d.1996-06-26.8,GPs
10297__Labour__uk.proc.d.1996-06-26.8,concerned
10492__Labour__uk.proc.d.1996-06-26.8,additional
18308__Conservative__uk.proc.d.1996-06-26.8,pointless
18308__Conservative__uk.proc.d.1996-06-26.8,past
10726__Conservative__uk.proc.d.1996-06-27.3,extra
10307__Conservative__uk.proc.d.1996-06-27.3,unnecessary
19190__Liberal_Democrats__uk.proc.d.1996-06-27.7,great
22628__Conservative__uk.proc.d.1996-06-27.7,large
10106__Conservative__uk.proc.d.1996-07-02.3,unnecessary
10498__Labour__uk.proc.d.1996-07-08.10,unnecessary
22620__Conservative__uk.proc.d.1996-07-08.66,unnecessary
10408__Conservative__uk.proc.d.1996-07-09.4,more
10208__Liberal_Democrats__uk.proc.d.1996-07-09.9,unnecessary
22619__Conservative__uk.proc.d.1996-07-10.2,extra
10478__Labour__uk.proc.d.1996-07-11.3,new
10106__Conservative__uk.proc.d.1996-07-12.3,more
10106__Conservative__uk.proc.d.1996-07-12.3,unnecessary
10604__Labour__uk.proc.d.1996-07-16.5,additional
10260__Labour__uk.proc.d.1996-07-16.5,extra
10260__Labour__uk.proc.d.1996-07-16.5,minimum
18308__Conservative__uk.proc.d.1996-07-16.5,possible
10190__Conservative__uk.proc.d.1996-07-17.10,extra
10041__Conservative__uk.proc.d.1996-07-18.12,more
10291__Labour__uk.proc.d.1996-07-23.9,excessive
19156__Conservative__uk.proc.d.1996-07-24.17,implacable
10636__Conservative__uk.proc.d.1996-10-15.9,more
10565__Conservative__uk.proc.d.1996-10-15.11,less
19738__Conservative__uk.proc.d.1996-10-16.2,excessive
10015__Liberal_Democrats__uk.proc.d.1996-10-23.3,unnecessary
10298__Liberal_Democrats__uk.proc.d.1996-10-25.4,unnecessary
10298__Liberal_Democrats__uk.proc.d.1996-10-25.4,unnecessary
na__na__uk.proc.d.1996-10-30.2,more
22610__Liberal_Democrats__uk.proc.d.1996-11-04.5,considerable
10289__Conservative__uk.proc.d.1996-11-05.3,such
10289__Conservative__uk.proc.d.1996-11-05.3,excessive
10238__Labour__uk.proc.d.1996-11-06.11,more
19738__Conservative__uk.proc.d.1996-11-11.9,vast
16651__Conservative__uk.proc.d.1996-11-12.6,European
10618__Liberal_Democrats__uk.proc.d.1996-11-12.9,considerable
10547__Labour__uk.proc.d.1996-11-20.34,unnecessary
10547__Labour__uk.proc.d.1996-11-20.34,internal
10275__Labour__uk.proc.d.1996-11-20.34,extra
22618__Conservative__uk.proc.d.1996-11-20.34,excessive
na__na__uk.proc.d.1996-11-26.6,more
10147__Labour__uk.proc.d.1996-11-27.15,more
10147__Labour__uk.proc.d.1996-11-27.15,less
22172__Conservative__uk.proc.d.1996-12-09.5,little
10311__Labour__uk.proc.d.1996-12-11.8,central
10286__Labour__uk.proc.d.1996-12-13.5,bungling
10443__Labour__uk.proc.d.1997-01-20.3,excess
10547__Labour__uk.proc.d.1997-01-21.8,wasteful
10250__Labour__uk.proc.d.1997-01-21.8,enormous
10339__Labour__uk.proc.d.1997-01-27.10,less
10193__Conservative__uk.proc.d.1997-01-29.7,new
10008__Labour__uk.proc.d.1997-01-29.16,sooner
22648__Conservative__uk.proc.d.1997-02-05.4,much
10375__Labour__uk.proc.d.1997-02-05.5,minded
17477__Conservative__uk.proc.d.1997-02-05.11,more
10326__Labour__uk.proc.d.1997-02-05.11,unnecessary
10445__Labour__uk.proc.d.1997-02-05.11,voucher
22655__Conservative__uk.proc.d.1997-02-05.11,elaborate
10955__Conservative__uk.proc.d.1997-02-11.9,additional
10407__Labour__uk.proc.d.1997-02-11.9,much
10407__Labour__uk.proc.d.1997-02-11.9,relative
10407__Labour__uk.proc.d.1997-02-11.9,added
10561__Conservative__uk.proc.d.1997-02-11.9,potential
10561__Conservative__uk.proc.d.1997-02-11.9,additional
10326__Labour__uk.proc.d.1997-02-11.9,less
10326__Labour__uk.proc.d.1997-02-11.9,much
10326__Labour__uk.proc.d.1997-02-11.9,relative
22619__Conservative__uk.proc.d.1997-02-12.5,unnecessary
10004__Labour__uk.proc.d.1997-02-17.3,wasteful
21659__Conservative__uk.proc.d.1997-02-18.8,considerable
21659__Conservative__uk.proc.d.1997-02-18.8,more
10561__Conservative__uk.proc.d.1997-02-19.4,educational
17678__Conservative__uk.proc.d.1997-02-20.6,federalist
10020__Conservative__uk.proc.d.1997-02-20.6,costly
10020__Conservative__uk.proc.d.1997-02-20.6,additional
17660__Conservative__uk.proc.d.1997-02-20.6,extra
10547__Labour__uk.proc.d.1997-02-24.9,patient
22647__Conservative__uk.proc.d.1997-02-24.9,unnecessary
10431__Labour__uk.proc.d.1997-02-25.13,extra
18469__Conservative__uk.proc.d.1997-03-03.6,large
10176__Labour__uk.proc.d.1997-03-05.2,unnecessary
10636__Conservative__uk.proc.d.1997-03-05.2,new
22648__Conservative__uk.proc.d.1997-03-05.3,massive
19738__Conservative__uk.proc.d.1997-03-06.6,central
10488__Labour__uk.proc.d.1997-03-06.8,extra
18597__Conservative__uk.proc.d.1997-03-10.6,expensive
10175__Conservative__uk.proc.d.1997-03-12.4,huge
10001__Labour__uk.proc.d.1997-03-13.7,less
10001__Labour__uk.proc.d.1997-03-13.7,more
16743__Conservative__uk.proc.d.1997-03-17.8,needless
10175__Conservative__uk.proc.d.1997-03-18.3,single
22655__Conservative__uk.proc.d.1997-03-18.12,remote
22655__Conservative__uk.proc.d.1997-03-18.12,inevitable
22655__Conservative__uk.proc.d.1997-03-18.12,additional
10460__Labour__uk.proc.d.1997-03-20.8,monstrous
10434__Labour__uk.proc.d.1997-05-15.9,excessive
10574__Labour__uk.proc.d.1997-05-19.10,complex
10068__Labour__uk.proc.d.1997-05-20.6,national
10371__Conservative__uk.proc.d.1997-06-02.5,central
10591__Conservative__uk.proc.d.1997-06-03.7,substantial
10591__Conservative__uk.proc.d.1997-06-03.7,additional
10591__Conservative__uk.proc.d.1997-06-03.7,more
10498__Labour__uk.proc.d.1997-06-06.2,undue
10099__Conservative__uk.proc.d.1997-06-06.4,additional
10099__Conservative__uk.proc.d.1997-06-06.4,unnecessary
10099__Conservative__uk.proc.d.1997-06-06.4,more
10468__Conservative__uk.proc.d.1997-06-06.4,further
10308__Labour__uk.proc.d.1997-06-06.4,economic
10308__Labour__uk.proc.d.1997-06-06.4,efficient
10308__Labour__uk.proc.d.1997-06-06.4,yet
10153__Labour__uk.proc.d.1997-06-09.6,unnecessary
10049__Labour__uk.proc.d.1997-06-10.5,voucher
10047__Labour__uk.proc.d.1997-06-11.4,national
10080__Liberal_Democrats__uk.proc.d.1997-06-23.6,local
10250__Labour__uk.proc.d.1997-06-24.5,extra
10282__Labour__uk.proc.d.1997-06-27.4,huge
10171__Labour__uk.proc.d.1997-07-07.10,much
10073__Conservative__uk.proc.d.1997-07-07.10,more
10041__Conservative__uk.proc.d.1997-07-08.6,extra
10014__Labour__uk.proc.d.1997-07-08.6,further
10103__Conservative__uk.proc.d.1997-07-08.6,much
10020__Conservative__uk.proc.d.1997-07-14.7,national
10561__Conservative__uk.proc.d.1997-07-16.3,new
10024__Liberal_Democrats__uk.proc.d.1997-07-17.7,costly
10072__Conservative__uk.proc.d.1997-07-18.3,more
10040__Conservative__uk.proc.d.1997-07-18.3,more
10348__Conservative__uk.proc.d.1997-07-18.3,such
10190__Conservative__uk.proc.d.1997-07-22.5,more
10190__Conservative__uk.proc.d.1997-07-22.5,new
10161__Labour__uk.proc.d.1997-07-22.5,more
10287__Labour__uk.proc.d.1997-07-22.8,minimum
10119__Conservative__uk.proc.d.1997-07-29.4,unwanted
10212__Conservative__uk.proc.d.1997-07-29.4,unnecessary
10227__Conservative__uk.proc.d.1997-07-30.5,more
10243__Conservative__uk.proc.d.1997-11-06.7,substantial
10508__Labour__uk.proc.d.1997-11-07.3,handed
10099__Conservative__uk.proc.d.1997-11-10.8,more
10290__Conservative__uk.proc.d.1997-11-12.12,European
10594__Labour__uk.proc.d.1997-11-17.5,enormous
10058__Conservative__uk.proc.d.1997-11-17.5,unnecessary
10040__Conservative__uk.proc.d.1997-11-17.5,greater
10079__Conservative__uk.proc.d.1997-11-18.11,excessive
10434__Labour__uk.proc.d.1997-11-18.11,unnecessary
10162__Conservative__uk.proc.d.1997-11-20.6,unnecessary
10060__Labour__uk.proc.d.1997-11-25.3,there
10525__Scottish_National_Party__uk.proc.d.1997-12-03.4,unnecessary
10525__Scottish_National_Party__uk.proc.d.1997-12-03.4,additional
10212__Conservative__uk.proc.d.1997-12-03.10,more
10220__Labour__uk.proc.d.1997-12-05.4,unnecessary
10010__Conservative__uk.proc.d.1997-12-08.7,more
10171__Labour__uk.proc.d.1997-12-09.6,unnecessary
10473__Conservative__uk.proc.d.1997-12-09.9,costly
10330__Labour__uk.proc.d.1997-12-12.3,unnecessary
10609__Labour__uk.proc.d.1997-12-12.3,less
10609__Labour__uk.proc.d.1997-12-12.3,less
na__na__uk.proc.d.1997-12-15.6,Unnecessary
10488__Labour__uk.proc.d.1997-12-16.20,massive
10565__Conservative__uk.proc.d.1997-12-17.10,more
10499__Conservative__uk.proc.d.1997-12-18.3,offshore
10175__Conservative__uk.proc.d.1997-12-22.4,new
10635__Plaid_Cymru__uk.proc.d.1998-01-14.3,unnecessary
10146__Labour__uk.proc.d.1998-01-14.13,huge
10146__Labour__uk.proc.d.1998-01-14.13,new
10149__Conservative__uk.proc.d.1998-01-14.17,hefty
10460__Labour__uk.proc.d.1998-01-14.17,additional
10136__Liberal_Democrats__uk.proc.d.1998-01-14.17,unnecessary
10474__Labour__uk.proc.d.1998-01-14.17,labyrinthine
10062__Conservative__uk.proc.d.1998-01-14.17,additional
10055__Labour__uk.proc.d.1998-01-16.3,less
10298__Liberal_Democrats__uk.proc.d.1998-01-16.3,new
10162__Conservative__uk.proc.d.1998-01-16.3,regional
10373__Conservative__uk.proc.d.1998-01-16.3,new
10609__Labour__uk.proc.d.1998-01-16.4,such
10609__Labour__uk.proc.d.1998-01-16.4,false
10434__Labour__uk.proc.d.1998-01-16.4,unnecessary
10272__Labour__uk.proc.d.1998-01-19.6,unnecessary
10272__Labour__uk.proc.d.1998-01-19.6,additional
10520__Conservative__uk.proc.d.1998-01-27.3,new
10445__Labour__uk.proc.d.1998-01-29.3,unnecessary
10023__Conservative__uk.proc.d.1998-02-03.3,more
10252__Labour__uk.proc.d.1998-02-03.7,unnecessary
10595__Ulster_Unionist_Party__uk.proc.d.1998-02-04.28,more
10161__Labour__uk.proc.d.1998-02-11.12,unnecessary
10369__Labour__uk.proc.d.1998-02-16.8,anonymous
10581__Scottish_National_Party__uk.proc.d.1998-02-23.8,colossal
10581__Scottish_National_Party__uk.proc.d.1998-02-23.8,needless
10662__Conservative__uk.proc.d.1998-02-27.4,extra
10365__Liberal_Democrats__uk.proc.d.1998-03-02.27,more
10119__Conservative__uk.proc.d.1998-03-05.15,extra
10591__Conservative__uk.proc.d.1998-03-09.6,European
10175__Conservative__uk.proc.d.1998-03-11.14,own
10175__Conservative__uk.proc.d.1998-03-16.10,new
10304__Labour__uk.proc.d.1998-03-16.10,polytechnic
10100__Labour__uk.proc.d.1998-03-19.9,merged
10190__Conservative__uk.proc.d.1998-03-26.36,unnecessary
10565__Conservative__uk.proc.d.1998-03-27.2,more
10565__Conservative__uk.proc.d.1998-03-27.2,new
10456__Conservative__uk.proc.d.1998-03-31.5,new
10229__Labour__uk.proc.d.1998-04-01.11,European
10551__Labour__uk.proc.d.1998-04-08.5,unresponsive
10246__Labour__uk.proc.d.1998-04-08.5,unnecessary
10246__Labour__uk.proc.d.1998-04-08.5,unnecessary
10658__Conservative__uk.proc.d.1998-04-08.6,supine
10409__Conservative__uk.proc.d.1998-04-08.12,much
10040__Conservative__uk.proc.d.1998-04-22.8,more
10040__Conservative__uk.proc.d.1998-04-22.8,less
10107__Conservative__uk.proc.d.1998-04-29.3,amorphous
10107__Conservative__uk.proc.d.1998-04-29.3,unresponsive
10007__Liberal_Democrats__uk.proc.d.1998-05-05.6,unnecessary
10007__Liberal_Democrats__uk.proc.d.1998-05-05.6,unnecessary
10031__Labour__uk.proc.d.1998-05-11.5,more
10642__Labour__uk.proc.d.1998-05-11.5,cumbersome
10373__Conservative__uk.proc.d.1998-05-21.8,huge
10373__Conservative__uk.proc.d.1998-05-21.8,new
10598__Labour__uk.proc.d.1998-05-21.8,byzantine
10140__Labour__uk.proc.d.1998-06-01.10,excessive
10446__Labour__uk.proc.d.1998-06-01.10,unnecessary
10177__Labour__uk.proc.d.1998-06-03.10,more
10446__Labour__uk.proc.d.1998-06-04.20,undue
10062__Conservative__uk.proc.d.1998-06-09.7,wasteful
10062__Conservative__uk.proc.d.1998-06-09.7,extra
10627__Conservative__uk.proc.d.1998-06-11.8,centralised
10508__Labour__uk.proc.d.1998-06-15.7,Excessive
10628__Scottish_National_Party__uk.proc.d.1998-06-16.6,greater
10223__Labour__uk.proc.d.1998-06-17.4,labyrinthine
10647__Conservative__uk.proc.d.1998-06-19.5,burdensome
10216__Labour__uk.proc.d.1998-06-25.7,More
10216__Labour__uk.proc.d.1998-06-25.7,more
10216__Labour__uk.proc.d.1998-06-25.7,more
10577__Labour__uk.proc.d.1998-06-30.3,new
10214__Conservative__uk.proc.d.1998-06-30.5,unnecessary
10551__Labour__uk.proc.d.1998-07-01.4,massive
10006__Conservative__uk.proc.d.1998-07-01.7,extra
10099__Conservative__uk.proc.d.1998-07-02.5,less
10206__Conservative__uk.proc.d.1998-07-03.5,additional
10206__Conservative__uk.proc.d.1998-07-03.5,additional
10641__Liberal_Democrats__uk.proc.d.1998-07-06.5,huge
10537__Conservative__uk.proc.d.1998-07-06.6,grand
10294__Labour__uk.proc.d.1998-07-09.4,absurd
10634__Conservative__uk.proc.d.1998-07-09.7,co
10634__Conservative__uk.proc.d.1998-07-09.7,-
10634__Conservative__uk.proc.d.1998-07-09.7,ordinating
10634__Conservative__uk.proc.d.1998-07-09.7,unnecessary
10634__Conservative__uk.proc.d.1998-07-09.7,new
10634__Conservative__uk.proc.d.1998-07-09.7,co
10634__Conservative__uk.proc.d.1998-07-09.7,-
10634__Conservative__uk.proc.d.1998-07-09.7,ordinating
10298__Liberal_Democrats__uk.proc.d.1998-07-09.7,unnecessary
10068__Labour__uk.proc.d.1998-07-14.5,wasteful
10208__Liberal_Democrats__uk.proc.d.1998-07-15.16,first
10598__Labour__uk.proc.d.1998-07-16.7,non
10598__Labour__uk.proc.d.1998-07-16.7,-
10598__Labour__uk.proc.d.1998-07-16.7,core
10536__Conservative__uk.proc.d.1998-07-20.6,more
10396__Liberal_Democrats__uk.proc.d.1998-07-29.7,bloated
10508__Labour__uk.proc.d.1998-10-22.6,less
10101__Liberal_Democrats__uk.proc.d.1998-10-26.6,less
10470__Conservative__uk.proc.d.1998-10-29.7,especially
10162__Conservative__uk.proc.d.1998-11-02.8,excessive
10105__Labour__uk.proc.d.1998-11-04.2,interminable
10334__Liberal_Democrats__uk.proc.d.1998-11-04.9,much
10292__Labour__uk.proc.d.1998-11-09.8,substantial
10292__Labour__uk.proc.d.1998-11-09.8,huge
10499__Conservative__uk.proc.d.1998-11-10.5,massive
10150__Labour__uk.proc.d.1998-11-10.5,unnecessary
10079__Conservative__uk.proc.d.1998-11-11.4,pure
10598__Labour__uk.proc.d.1998-11-12.8,complex
10214__Conservative__uk.proc.d.1998-11-25.2,more
10320__Plaid_Cymru__uk.proc.d.1998-11-25.5,unnecessary
10634__Conservative__uk.proc.d.1998-11-26.5,new
10634__Conservative__uk.proc.d.1998-11-26.5,new
10634__Conservative__uk.proc.d.1998-11-26.5,co
10634__Conservative__uk.proc.d.1998-11-26.5,-
10634__Conservative__uk.proc.d.1998-11-26.5,ordinating
10254__Labour__uk.proc.d.1998-11-26.5,unnecessary
10615__Conservative__uk.proc.d.1998-12-01.7,substantial
10651__Conservative__uk.proc.d.1998-12-07.10,more
10651__Conservative__uk.proc.d.1998-12-07.10,more
10651__Conservative__uk.proc.d.1998-12-07.10,more
10582__Conservative__uk.proc.d.1998-12-08.8,extra
10178__Labour__uk.proc.d.1998-12-08.8,intrusive
10178__Labour__uk.proc.d.1998-12-08.8,troublesome
10594__Labour__uk.proc.d.1998-12-08.8,complex
10303__Labour__uk.proc.d.1998-12-08.8,new
10052__Labour__uk.proc.d.1998-12-09.18,undue
10099__Conservative__uk.proc.d.1998-12-14.7,overweening
10099__Conservative__uk.proc.d.1998-12-14.7,unnecessary
10660__Conservative__uk.proc.d.1998-12-14.7,more
10586__Labour__uk.proc.d.1999-01-11.13,new
10445__Labour__uk.proc.d.1999-01-11.13,extra
10298__Liberal_Democrats__uk.proc.d.1999-01-18.6,own
10155__Liberal_Democrats__uk.proc.d.1999-01-18.6,extra
10445__Labour__uk.proc.d.1999-01-20.12,new
10626__Liberal_Democrats__uk.proc.d.1999-01-26.9,huge
10626__Liberal_Democrats__uk.proc.d.1999-01-26.9,necessary
10426__Conservative__uk.proc.d.1999-02-11.3,extra
10373__Conservative__uk.proc.d.1999-02-24.4,unnecessary
10326__Labour__uk.proc.d.1999-03-02.6,dreadful
10637__Conservative__uk.proc.d.1999-03-02.22,handed
10208__Liberal_Democrats__uk.proc.d.1999-03-02.22,unnecessary
10208__Liberal_Democrats__uk.proc.d.1999-03-02.22,unnecessary
10426__Conservative__uk.proc.d.1999-03-02.22,unnecessary
10624__Conservative__uk.proc.d.1999-03-09.3,more
10531__Conservative__uk.proc.d.1999-03-09.5,less
10565__Conservative__uk.proc.d.1999-03-10.2,only
10581__Scottish_National_Party__uk.proc.d.1999-03-10.13,Additional
10433__Liberal_Democrats__uk.proc.d.1999-03-12.3,extra
10658__Conservative__uk.proc.d.1999-03-12.4,more
10216__Labour__uk.proc.d.1999-03-12.5,extra
10216__Labour__uk.proc.d.1999-03-12.5,unnecessary
10634__Conservative__uk.proc.d.1999-03-15.4,extra
10626__Liberal_Democrats__uk.proc.d.1999-03-17.33,extra
10206__Conservative__uk.proc.d.1999-03-23.5,new
10041__Conservative__uk.proc.d.1999-03-23.6,more
10171__Labour__uk.proc.d.1999-03-30.4,less
10146__Labour__uk.proc.d.1999-03-30.5,unnecessary
10499__Conservative__uk.proc.d.1999-03-30.10,national
10227__Conservative__uk.proc.d.1999-03-30.10,huge
10073__Conservative__uk.proc.d.1999-03-31.4,much
10073__Conservative__uk.proc.d.1999-03-31.4,usual
10171__Labour__uk.proc.d.1999-04-13.7,unnecessary
10634__Conservative__uk.proc.d.1999-04-13.7,unnecessary
10606__Labour__uk.proc.d.1999-04-13.7,convoluted
10660__Conservative__uk.proc.d.1999-04-13.7,unfairness
10264__Conservative__uk.proc.d.1999-04-14.11,new
10409__Conservative__uk.proc.d.1999-04-15.5,sheer
10662__Conservative__uk.proc.d.1999-04-20.6,greater
10400__Labour__uk.proc.d.1999-04-23.3,particularly
10006__Conservative__uk.proc.d.1999-05-05.3,central
10126__Labour__uk.proc.d.1999-05-06.5,single
10289__Conservative__uk.proc.d.1999-05-06.5,extra
10154__Labour__uk.proc.d.1999-05-07.3,excessive
10169__Labour__uk.proc.d.1999-05-07.4,complicated
10515__Conservative__uk.proc.d.1999-05-19.14,European
10634__Conservative__uk.proc.d.1999-05-19.14,extra
10286__Labour__uk.proc.d.1999-05-20.9,unfamiliar
10286__Labour__uk.proc.d.1999-05-20.9,foreign
10609__Labour__uk.proc.d.1999-05-21.4,further
10348__Conservative__uk.proc.d.1999-06-10.3,less
10348__Conservative__uk.proc.d.1999-06-10.3,much
10653__Labour__uk.proc.d.1999-06-16.22,alternative
10653__Labour__uk.proc.d.1999-06-16.22,alternative
10653__Labour__uk.proc.d.1999-06-16.22,alternative
10389__Conservative__uk.proc.d.1999-06-21.21,extra
10511__Labour__uk.proc.d.1999-06-21.21,new
10511__Labour__uk.proc.d.1999-06-21.21,here
10626__Liberal_Democrats__uk.proc.d.1999-06-22.25,whole
10265__Conservative__uk.proc.d.1999-06-24.4,personal
10265__Conservative__uk.proc.d.1999-06-24.4,extra
10050__Labour__uk.proc.d.1999-06-30.7,unnecessary
10426__Conservative__uk.proc.d.1999-06-30.7,centralised
10050__Labour__uk.proc.d.1999-06-30.7,new
10352__Conservative__uk.proc.d.1999-06-30.10,expensive
10352__Conservative__uk.proc.d.1999-06-30.10,expensive
10377__Labour__uk.proc.d.1999-07-07.4,wasteful
10046__Labour__uk.proc.d.1999-07-07.16,additional
10358__Conservative__uk.proc.d.1999-07-08.4,much
10565__Conservative__uk.proc.d.1999-07-14.3,additional
10565__Conservative__uk.proc.d.1999-07-14.3,less
10206__Conservative__uk.proc.d.1999-07-23.4,large
10375__Labour__uk.proc.d.1999-10-26.8,impressive
10069__Labour__uk.proc.d.1999-10-28.8,unnecessary
10069__Labour__uk.proc.d.1999-10-28.8,unnecessary
10139__Conservative__uk.proc.d.1999-10-28.8,less
10394__Conservative__uk.proc.d.1999-11-17.5,regulatory
10389__Conservative__uk.proc.d.1999-11-18.6,regulatory
10084__Liberal_Democrats__uk.proc.d.1999-11-19.4,large
10641__Liberal_Democrats__uk.proc.d.1999-11-23.6,new
10641__Liberal_Democrats__uk.proc.d.1999-11-23.6,much
10641__Liberal_Democrats__uk.proc.d.1999-11-23.6,more
10426__Conservative__uk.proc.d.1999-11-23.6,new
10426__Conservative__uk.proc.d.1999-11-23.6,national
10260__Labour__uk.proc.d.1999-11-26.3,huge
10496__Labour__uk.proc.d.1999-12-01.8,excessive
10405__Conservative__uk.proc.d.1999-12-01.8,clumsy
10499__Conservative__uk.proc.d.1999-12-08.7,more
10383__Labour__uk.proc.d.1999-12-13.9,malevolent
10251__Conservative__uk.proc.d.1999-12-15.4,more
