w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
leave,1239,16320,9,-21.09938890755715,-17.929463906114833,-14.759538904672524,9.602745720756845,1976-1979
procedure,1239,10126,3,-21.995774740329257,-20.410812239608102,-18.825849738886944,20.021416988695425,1976-1979
except,1239,2696,3,-20.086602752601305,-18.501640251880147,-16.916677751158993,18.283613755088314,1976-1979
edinburgh,1239,2074,8,-18.29316065095383,-15.293160650953828,-12.293160650953828,8.797150717772071,1976-1979
building,1239,7128,3,-21.48927959294137,-19.90431709222021,-18.319354591499057,19.56038523744683,1976-1979
four,1239,7672,4,-21.180347477158733,-19.180347477158733,-17.180347477158733,15.278391134800986,1976-1979
look,1239,23606,7,-21.99447152947682,-19.187116607419213,-16.37976168536161,11.302922460296813,1976-1979
anything,1239,7871,5,-20.895363601763815,-18.573435506876454,-16.251507411989092,12.983019376101215,1976-1979
general,1239,20678,7,-21.803414582905393,-18.996059660847788,-16.188704738790182,11.20473861215553,1976-1979
anonymous,1239,118,2,-16.157603521502445,-15.157603521502443,-14.157603521502443,23.31049447312163,1976-1979
ought,1239,6134,2,-21.85757292340762,-20.85757292340762,-19.85757292340762,31.533812062469057,1976-1979
nonsense,1239,2316,2,-20.45238001012984,-19.45238001012984,-18.45238001012984,29.50654721499089,1976-1979
airport,1239,2245,2,-20.407460201769112,-19.407460201769112,-18.407460201769112,29.441741630231185,1976-1979
empire,1239,359,2,-17.762800505963654,-16.762800505963654,-15.762800505963652,25.626304202253735,1976-1979
influence,1239,3301,2,-20.963647895363138,-19.963647895363138,-18.963647895363138,30.244150857582756,1976-1979
cope,1239,1126,3,-18.826989083499676,-17.24202658277852,-15.657064082057362,17.137063983076654,1976-1979
request,1239,2881,2,-20.767314417300472,-19.767314417300472,-18.767314417300472,29.960901522421263,1976-1979
loss,1239,5115,2,-21.595478996773295,-20.595478996773295,-19.595478996773295,31.1556904542666,1976-1979
contribution,1239,8180,2,-22.272845599969713,-21.272845599969713,-20.272845599969713,32.13292389356187,1976-1979
assembly,1239,19631,12,-20.950844016299467,-17.36588151557831,-13.780919014857155,8.431239868945132,1976-1979
inadequate,1239,1807,3,-19.509378762284047,-17.92441626156289,-16.33945376084173,17.758201836551475,1976-1979
annan,1239,525,3,-17.72617158397293,-16.141209083251773,-14.556246582530619,16.13505671365014,1976-1979
remoteness,1239,93,6,-14.229156782527477,-11.644194281806321,-9.059231781085165,7.9414436071923395,1976-1979
upper,1239,541,2,-18.354445255967416,-17.354445255967416,-16.354445255967416,26.479867149052154,1976-1979
neither,1239,2174,2,-20.361096697167913,-19.361096697167913,-18.361096697167913,29.3748532320648,1976-1979
complicated,1239,1429,4,-18.755750673236417,-16.755750673236417,-14.755750673236417,13.529414242214008,1976-1979
massive,1239,2608,16,-17.62368862637168,-13.62368862637168,-9.62368862637168,6.356402045859413,1976-1979
anyone,1239,6131,3,-21.271904660728215,-19.686942160007057,-18.1019796592859,19.362522047261066,1976-1979
sector,1239,10239,6,-21.011785171239467,-18.426822670518312,-15.841860169797155,11.726900586880666,1976-1979
keep,1239,10316,4,-21.607556529929816,-19.607556529929816,-17.607556529929816,15.586557325728842,1976-1979
talk,1239,15369,13,-20.48225643117523,-16.781816713034136,-13.081376994893045,7.985442820378326,1976-1979
threshold,1239,1344,2,-19.667277894919362,-18.667277894919362,-17.667277894919362,28.373884286785295,1976-1979
nationalise,1239,3119,6,-19.296865808793598,-16.71190330807244,-14.126940807351286,10.769785867021136,1976-1979
mere,1239,832,3,-18.39043768956054,-16.80547518883938,-15.220512688118227,16.739697779874625,1976-1979
wonder,1239,3886,6,-19.61406815700479,-17.029105656283633,-14.444143155562477,10.94681986832481,1976-1979
taxis,1239,2121,4,-19.325489377671158,-17.325489377671158,-15.325489377671156,13.94039384395926,1976-1979
burgeon,1239,23,2,-13.798522428197616,-12.798522428197616,-11.798522428197616,19.907059878755838,1976-1979
since,1239,16996,4,-22.327868100453887,-20.327868100453887,-18.327868100453887,16.10615229107385,1976-1979
scottish,1239,17290,9,-21.182685719227933,-18.01276071778562,-14.84283571634331,9.640655733474693,1976-1979
lead,1239,11062,24,-19.12332259813537,-14.538360097414214,-9.953397596693058,6.01730606811077,1976-1979
expert,1239,1715,2,-20.018953333200777,-19.018953333200777,-18.018953333200777,28.881244697596347,1976-1979
today,1239,16258,3,-22.678860144202893,-21.09389764348174,-19.50893514276058,20.643188118437447,1976-1979
balance,1239,6551,2,-21.95245990542571,-20.95245990542571,-19.95245990542571,31.670705040871475,1976-1979
essential,1239,4988,4,-20.559206221970275,-18.559206221970275,-16.55920622197027,14.830332430525019,1976-1979
something,1239,14041,10,-20.73039044484298,-17.408462349955613,-14.086534255068251,9.003094177895203,1976-1979
frequently,1239,1580,2,-19.900669315205068,-18.900669315205068,-17.900669315205068,28.710596931417516,1976-1979
principle,1239,11004,4,-21.700700896456812,-19.700700896456812,-17.700700896456812,15.653746783566463,1976-1979
growth,1239,4112,41,-16.923033016716396,-11.565481012098314,-6.207929007480229,4.557076774797888,1976-1979
level,1239,16518,9,-21.116786866015005,-17.946861864572696,-14.776936863130382,9.610663872882627,1976-1979
racehorse,1239,20,2,-13.596888567027964,-12.596888567027964,-11.596888567027964,19.61616370717109,1976-1979
record,1239,7048,3,-21.47299618033986,-19.888033679618704,-18.303071178897547,19.545563436553586,1976-1979
effect,1239,18266,4,-22.431833590090168,-20.431833590090168,-18.431833590090168,16.18114753923478,1976-1979
remember,1239,4746,2,-21.48745685733455,-20.48745685733455,-19.48745685733455,30.999847449392107,1976-1979
establishment,1239,2566,2,-20.600265927230286,-19.600265927230286,-18.600265927230286,29.71990149420902,1976-1979
increase,1239,34629,72,-19.18472857691452,-13.014803575472204,-6.8448785740298925,4.4859074903252925,1976-1979
office,1239,15394,14,-20.37768608204935,-16.57033115999175,-12.762976237934144,7.721577645689176,1976-1979
certain,1239,15196,4,-22.166364468805625,-20.166364468805625,-18.166364468805625,15.989652046841599,1976-1979
form,1239,13123,11,-20.495338799835828,-17.03590718119853,-13.576475562561235,8.547220152745677,1976-1979
shipbuilding,1239,2226,2,-20.395198349482563,-19.395198349482563,-18.395198349482563,29.424051516745266,1976-1979
federation,1239,1230,2,-19.539403072367204,-18.539403072367204,-17.539403072367204,28.18939991443474,1976-1979
element,1239,4138,3,-20.704715901279453,-19.1197534005583,-17.534790899837144,18.84624458950899,1976-1979
paper,1239,14110,8,-21.059390839625227,-18.05939083962523,-15.059390839625229,10.12742624282326,1976-1979
socialist,1239,2353,5,-19.15331798247754,-16.831389887590174,-14.509461792702814,11.900625575242119,1976-1979
enterprise,1239,3674,6,-19.533133882530798,-16.94817138180964,-14.363208881088482,10.901649589688661,1976-1979
cloud,1239,256,2,-17.274960472140602,-16.274960472140602,-15.2749604721406,24.922499804710114,1976-1979
speak,1239,14483,7,-21.28967840200061,-18.48232347994301,-15.674968557885403,10.940730440373198,1976-1979
tremendous,1239,1520,2,-19.84481608047155,-18.84481608047155,-17.84481608047155,28.630017746649862,1976-1979
however,1239,26099,7,-22.139312459696594,-19.33195753763899,-16.524602615581387,11.377355974244049,1976-1979
chamber,1239,3815,2,-21.172427813862495,-20.172427813862495,-19.172427813862495,30.54535661063898,1976-1979
subsidy,1239,4898,2,-21.532937530704583,-20.532937530704583,-19.53293753070458,31.065462191319344,1976-1979
exception,1239,1952,2,-20.205697809703487,-19.205697809703487,-18.205697809703487,29.15066002776021,1976-1979
gradually,1239,517,2,-18.288980942455538,-17.288980942455535,-16.288980942455535,26.385422108593367,1976-1979
benefit,1239,17288,7,-21.545088906942503,-18.7377339848849,-15.930379062827296,11.071985475486656,1976-1979
report,1239,31466,4,-23.21646664465932,-21.216466644659317,-19.21646664465932,16.74714064760702,1976-1979
clause,1239,25352,5,-22.582844321635474,-20.26091622674811,-17.938988131860746,14.031510098753278,1976-1979
original,1239,3257,2,-20.944288476536506,-19.944288476536506,-18.944288476536506,30.21622112004708,1976-1979
worth,1239,3605,2,-21.090744016268786,-20.090744016268786,-19.090744016268786,30.427511800929558,1976-1979
transport,1239,8550,3,-21.75170667608007,-20.166744175358915,-18.581781674637757,19.799256662648936,1976-1979
hear,1239,15585,5,-21.88090291176597,-19.558974816878607,-17.237046721991245,13.595369378787328,1976-1979
giant,1239,170,3,-16.09938890755715,-14.514426406835993,-12.929463906114835,14.654295308379503,1976-1979
letter,1239,6789,2,-22.003943842128653,-21.003943842128653,-20.003943842128653,31.74498066103825,1976-1979
word,1239,15184,7,-21.357869827104107,-18.550514905046505,-15.7431599829889,10.975773900697714,1976-1979
source,1239,3105,2,-20.875338025248446,-19.875338025248446,-18.875338025248446,30.11674664590674,1976-1979
democratic,1239,2828,7,-18.933171954892398,-16.125817032834792,-13.318462110777189,9.729725683420655,1976-1979
alienation,1239,69,2,-15.38348492891877,-14.38348492891877,-13.38348492891877,22.19367741854122,1976-1979
though,1239,6424,3,-21.33925414893676,-19.754291648215606,-18.169329147494448,19.423826193321727,1976-1979
justification,1239,1339,3,-19.076938216743756,-17.4919757160226,-15.907013215301445,17.364577488816792,1976-1979
cost,1239,20564,50,-18.958937579116203,-13.315081389341481,-7.671225199566755,4.846325686942444,1976-1979
area,1239,38147,9,-22.32431745369535,-19.154392452253035,-15.984467450810723,10.160234727011831,1976-1979
extent,1239,6649,7,-20.16652721242281,-17.359172290365205,-14.551817368307601,10.363544905818552,1976-1979
forestry,1239,1108,2,-19.38870263818979,-18.38870263818979,-17.38870263818979,27.971985145387173,1976-1979
complain,1239,2158,9,-18.180514620186308,-15.010589618743994,-11.840664617301682,8.274308783778148,1976-1979
whitehall,1239,729,7,-16.977380554409937,-14.170025632352331,-11.362670710294728,8.724647724691707,1976-1979
ownership,1239,2651,6,-19.062318926286704,-16.47735642556555,-13.892393924844393,10.63888275946957,1976-1979
eradicate,1239,164,2,-16.632512476758684,-15.632512476758686,-14.632512476758686,23.995643267743564,1976-1979
quite,1239,13699,10,-20.694815339937648,-17.372887245050286,-14.050959150162921,8.987644106141689,1976-1979
complication,1239,486,2,-18.19977297574638,-17.19977297574638,-16.19977297574638,26.25672221741428,1976-1979
parent,1239,5828,3,-21.198783133483957,-19.613820632762803,-18.02885813204165,19.29596396485248,1976-1979
duplication,1239,218,9,-14.873219795475215,-11.703294794032903,-8.533369792590591,6.7690940420421635,1976-1979
thing,1239,16486,14,-20.476559329609195,-16.66920440755159,-12.861849485493986,7.75904301123857,1976-1979
tenant,1239,3689,4,-20.123974545835424,-18.123974545835424,-16.12397454583542,14.516379140126249,1976-1979
absurdity,1239,392,2,-17.88967031625581,-16.88967031625581,-15.88967031625581,25.80933864840075,1976-1979
support,1239,25727,9,-21.756031085886892,-18.586106084444584,-15.41618108300227,9.901596455043558,1976-1979
resent,1239,585,2,-18.46725328661137,-17.46725328661137,-16.46725328661137,26.642614735434638,1976-1979
feeling,1239,3979,3,-20.648188155113186,-19.063225654392028,-17.47826315367087,18.79479081755565,1976-1979
knowledge,1239,3337,2,-20.979296443322923,-19.979296443322923,-18.979296443322923,30.26672694012145,1976-1979
responsible,1239,6295,4,-20.894951134746982,-18.894951134746982,-16.894951134746982,15.072521190858346,1976-1979
proliferate,1239,56,2,-15.082315394198204,-14.082315394198204,-13.082315394198208,21.75918162433302,1976-1979
test,1239,3768,3,-20.56958122103223,-18.984618720311072,-17.399656219589918,18.723239702670295,1976-1979
departments,1239,1701,3,-19.422165397082832,-17.837202896361674,-16.25224039564052,17.678816810459196,1976-1979
personal,1239,4197,2,-21.310103220026512,-20.310103220026512,-19.310103220026512,30.74398023636418,1976-1979
rightly,1239,3101,2,-20.873478282753226,-19.873478282753226,-18.873478282753226,30.114063604631557,1976-1979
special,1239,8774,4,-21.373979463159834,-19.373979463159834,-17.373979463159834,15.41806708778162,1976-1979
hour,1239,6758,2,-21.997341107304404,-20.997341107304404,-19.997341107304404,31.735454928251002,1976-1979
tonight,1239,7058,2,-22.060004186920327,-21.060004186920327,-20.060004186920327,31.82585864245973,1976-1979
heart,1239,2264,2,-20.419618714972483,-19.419618714972486,-18.419618714972486,29.45928265693427,1976-1979
logic,1239,1194,2,-19.496547593405406,-18.496547593405406,-17.496547593405406,28.127572527461634,1976-1979
faceless,1239,45,2,-14.766813568470278,-13.766813568470278,-12.766813568470278,21.304008704963927,1976-1979
reality,1239,2428,3,-19.935550677675128,-18.35058817695397,-16.765625676232816,18.14612023122713,1976-1979
superimpose,1239,65,3,-14.7123657844479,-13.127403283726744,-11.542440783005587,13.391772453487,1976-1979
rest,1239,6288,2,-21.89334597439921,-20.89334597439921,-19.893345974399207,31.585421665732092,1976-1979
mind,1239,13540,10,-20.6779724957156,-17.35604440082824,-14.034116305940874,8.980329351836497,1976-1979
lesson,1239,1110,2,-19.39130443337807,-18.39130443337807,-17.39130443337807,27.975738742402715,1976-1979
admit,1239,3147,2,-20.894721935439026,-19.894721935439026,-18.894721935439026,30.144711717011727,1976-1979
lack,1239,4803,6,-19.91971806465686,-17.3347555639357,-14.749793063214547,11.117406329789839,1976-1979
danger,1239,5058,15,-18.672421198195323,-14.765530602586804,-10.858640006978284,6.895153269535187,1976-1979
properly,1239,3772,2,-21.1560744328157,-20.1560744328157,-19.1560744328157,30.521763668901002,1976-1979
handle,1239,1642,2,-19.956198883918407,-18.956198883918407,-17.956198883918407,28.790709164822953,1976-1979
andrew,1239,184,3,-16.21355992747646,-14.628597426755302,-13.043634926034148,14.758218249254053,1976-1979
sometimes,1239,3804,4,-20.168262003001164,-18.168262003001164,-16.168262003001164,14.548325787539547,1976-1979
interference,1239,754,5,-17.511453090521904,-15.189524995634542,-12.867596900747179,10.88047756004314,1976-1979
rival,1239,218,3,-16.458182296196373,-14.873219795475215,-13.288257294754061,14.980883124973293,1976-1979
innocent,1239,760,2,-18.84481608047155,-17.84481608047155,-16.84481608047155,27.1873227057609,1976-1979
bring,1239,20943,12,-21.044178468267106,-17.45921596754595,-13.874253466824795,8.468800415525665,1976-1979
setting,1239,780,6,-17.297328285169055,-14.7123657844479,-12.127403283726744,9.653822726898312,1976-1979
seriously,1239,3674,2,-21.118096383251952,-20.118096383251952,-19.118096383251952,30.466972925132747,1976-1979
establish,1239,6496,8,-19.940296389325777,-16.940296389325777,-13.940296389325777,9.589255571578802,1976-1979
produce,1239,10851,6,-21.095538354796375,-18.51057585407522,-15.925613353354064,11.773644128631272,1976-1979
everywhere,1239,287,2,-17.43986739881629,-16.43986739881629,-15.43986739881629,25.16041021003337,1976-1979
careful,1239,2335,3,-19.87920480601647,-18.294242305295313,-16.70927980457416,18.09483200858494,1976-1979
water,1239,7196,2,-22.087939943392087,-21.087939943392083,-20.087939943392083,31.866161419785016,1976-1979
book,1239,4436,2,-21.39000412230231,-20.39000412230231,-19.39000412230231,30.85925287184003,1976-1979
likely,1239,7526,4,-21.152628046208484,-19.152628046208484,-17.152628046208484,15.258395792016891,1976-1979
costly,1239,487,10,-15.88081033933558,-12.55888224444822,-9.236954149560857,6.89694829852555,1976-1979
tier,1239,952,18,-15.999853234006233,-11.829928232563923,-7.660003231121608,5.535569322630027,1976-1979
build,1239,7599,20,-18.8446262396869,-14.522698144799534,-10.200770049912173,6.290490777845963,1976-1979
necessary,1239,13184,9,-20.79153599788151,-17.621610996439195,-14.451685994996883,9.462635823547858,1976-1979
minister,1239,60396,9,-22.987200853916345,-19.817275852474037,-16.647350851031725,10.461925963792295,1976-1979
challenge,1239,2166,3,-19.770815499027773,-18.185852998306615,-16.60089049758546,17.99617180961693,1976-1979
although,1239,16301,7,-21.460278400272127,-18.652923478214525,-15.845568556156922,11.028401496693212,1976-1979
part,1239,35051,9,-22.202203454953274,-19.032278453510962,-15.86235345206865,10.104658251124182,1976-1979
